t,tau_cmd,tau_meas,q,dq
3.291765190,0.140712907,0.189999998,6.998770237,8.674286842
3.302751151,0.103633644,0.189999998,7.086036682,8.569566727
3.313614386,0.066870155,0.133000001,7.173303127,8.447393417
3.324059660,0.031461227,0.094999999,7.260569572,8.325220108
3.334543098,-0.004104627,0.056999996,7.347836018,8.203047752
3.345087402,-0.039873275,0.018999999,7.435102463,8.063421249
3.355636914,-0.075624119,0.000000000,7.504915714,7.906341553
3.366788368,-0.113341060,0.000000000,7.592182159,7.749261856
3.377715307,-0.150189591,-0.037999999,7.679448605,7.592182159
3.388656207,-0.186941566,-0.037999999,7.749261856,7.417649269
3.399546064,-0.223344505,-0.094999999,7.836528301,7.225663185
3.409949993,-0.257925783,-0.113999993,7.906341553,7.033677101
3.420442113,-0.292574091,-0.171000004,7.976154804,6.841690540
3.430939590,-0.326982425,-0.208999991,8.028514862,6.632251263
3.441460480,-0.361178478,-0.227999985,8.098327637,6.440264702
3.451948629,-0.394950054,-0.284999996,8.150687218,6.213372231
3.462451604,-0.428421328,-0.303999990,8.220500946,5.986479282
3.472990492,-0.461627290,-0.323000014,8.272860527,5.759586334
3.483458317,-0.494203689,-0.361000001,8.325220108,5.515240669
3.493967088,-0.526472049,-0.398999989,8.377580643,5.270894527
3.504482561,-0.558295774,-0.437000006,8.429940224,5.026548386
3.514947144,-0.589475623,-0.455999970,8.464846611,4.764749050
3.525464064,-0.620291474,-0.493999988,8.517207146,4.502949238
3.536003065,-0.650621842,-0.513000011,8.552113533,4.223696709
3.546702546,-0.680822989,-0.550999999,8.587019920,3.944444180
3.557648164,-0.711073987,-0.569999993,8.621926308,3.647738218
3.568717051,-0.740973017,-0.588999987,8.656832695,3.333578825
3.579634551,-0.769752368,-0.627000034,8.674286842,3.036872864
3.590107537,-0.796671062,-0.646000028,8.709193230,2.722713709
3.600577719,-0.822884322,-0.684000015,8.726646423,2.426007748
3.611054069,-0.848391273,-0.703000009,8.744099617,2.111848354
3.621547991,-0.873194786,-0.740999937,8.761552811,1.780235887
3.632039149,-0.897223401,-0.759999990,8.761552811,1.466076612
3.642538073,-0.920479515,-0.797999978,8.761552811,1.151917338
3.653149631,-0.943160887,-0.797999978,8.779006004,0.785398185
3.664217909,-0.965913585,-0.874000013,8.779006004,0.453785598
3.675219355,-0.987591586,-0.874000013,8.761552811,0.139626339
3.686087540,-1.008068881,-0.911999941,8.761552811,-0.122173049
3.696518580,-1.026827601,-0.911999941,8.744099617,-0.366519153
3.707022750,-1.044815271,-0.949999988,8.744099617,-0.610865235
3.717568894,-1.061947724,-0.968999982,8.726646423,-0.855211318
3.728232453,-1.078310884,-0.987999976,8.709193230,-1.082104087
3.739382088,-1.094371490,-1.006999969,8.691740036,-1.308996916
3.750249397,-1.108978984,-1.026000023,8.674286842,-1.535889745
3.761447557,-1.122935833,-1.026000023,8.639379501,-1.762782574
3.772273688,-1.135358981,-1.044999957,8.621926308,-1.989675403
3.783351240,-1.146969481,-1.064000010,8.587019920,-2.216568232
3.794096449,-1.157156782,-1.064000010,8.552113533,-2.443460941
3.804545271,-1.166038938,-1.101999998,8.534660339,-2.670353651
3.815161183,-1.174020896,-1.101999998,8.499752998,-2.897246599
3.826215469,-1.181208301,-1.101999998,8.447393417,-3.124139309
3.837191932,-1.187203459,-1.120999932,8.412487030,-3.351032257
3.848242853,-1.192084208,-1.139999986,8.360127449,-3.577924967
3.859254616,-1.195790113,-1.139999986,8.325220108,-3.804817677
3.870178637,-1.198321219,-1.120999932,8.272860527,-4.031710625
3.881059907,-1.199706013,-1.139999986,8.220500946,-4.258603573
3.891610389,-1.199964474,-1.159000039,8.168141365,-4.485496044
3.902051080,-1.199169112,-1.139999986,8.115780830,-4.694935799
3.912453707,-1.197337415,-1.159000039,8.063421249,-4.904375076
3.923105388,-1.194388637,-1.159000039,7.993607998,-5.113814831
3.933710775,-1.190376458,-1.159000039,7.941247940,-5.323254108
3.944795868,-1.185038899,-1.139999986,7.871434689,-5.515240669
3.955743272,-1.178625190,-1.139999986,7.801621914,-5.724679947
3.966770020,-1.171023568,-1.120999932,7.731808662,-5.934119225
3.977826210,-1.162258916,-1.139999986,7.661995411,-6.126105785
3.988624583,-1.152602292,-1.120999932,7.592182159,-6.335545063
3.999685200,-1.141597426,-1.120999932,7.522368908,-6.527531624
4.010795826,-1.129418835,-1.101999998,7.435102463,-6.719517708
4.021745801,-1.116325829,-1.101999998,7.365289211,-6.894050598
4.032739096,-1.102104725,-1.101999998,7.278022766,-7.086036682
4.043769441,-1.086765619,-1.044999957,7.190756321,-7.243116379
4.054747009,-1.070450481,-1.082999945,7.103489876,-7.417649269
4.065744005,-1.053072574,-1.026000023,7.016223431,-7.574728966
4.076716498,-1.034718755,-1.044999957,6.928956985,-7.731808662
4.087738785,-1.015279059,-0.987999976,6.841690540,-7.871434689
4.098725809,-0.994920258,-1.006999969,6.754424095,-7.993607998
4.109755412,-0.973516937,-0.949999988,6.667157650,-8.133234024
4.120658221,-0.951429144,-0.968999982,6.562438011,-8.255407333
4.131706272,-0.928124987,-0.930999994,6.475171566,-8.360127449
4.142849620,-0.903702553,-0.930999994,6.387905121,-8.482299805
4.153752630,-0.878938468,-0.874000013,6.283185482,-8.569566727
4.164880320,-0.852803022,-0.874000013,6.178465366,-8.674286842
4.175880403,-0.826137522,-0.854999959,6.091198921,-8.761552811
4.186678463,-0.799184385,-0.797999978,5.986479282,-8.831365585
4.197814186,-0.770608495,-0.817000031,5.881759644,-8.901179314
4.208654472,-0.742056753,-0.759999990,5.794493198,-8.970992088
4.219777138,-0.712036979,-0.759999990,5.689773560,-9.023352623
4.230751447,-0.681727353,-0.703000009,5.585053444,-9.058259010
4.241750054,-0.650692141,-0.684000015,5.480333805,-9.093165398
4.252722908,-0.619102565,-0.646000028,5.393067360,-9.093165398
4.263723442,-0.586835200,-0.607999980,5.288347721,-9.110618591
4.274739573,-0.553953225,-0.607999980,5.183628082,-9.110618591
4.285727591,-0.520619813,-0.550999999,5.078907967,-9.110618591
4.296536128,-0.487340480,-0.550999999,4.991641521,-9.110618591
4.307312027,-0.453708556,-0.493999988,4.886921883,-9.075712204
4.318153804,-0.419446071,-0.474999994,4.782202244,-9.058259010
4.329455555,-0.383310897,-0.437000006,4.694935799,-9.005898476
4.340366287,-0.348054228,-0.398999989,4.590216160,-8.970992088
4.351352037,-0.312220591,-0.379999995,4.502949238,-8.918632507
4.362382735,-0.275937327,-0.323000014,4.398229599,-8.866272926
4.373467809,-0.239204886,-0.323000014,4.310963154,-8.779006004
4.384400729,-0.202746326,-0.246999994,4.206243515,-8.709193230
4.395412923,-0.165827660,-0.246999994,4.118977070,-8.604473114
4.406417639,-0.128773469,-0.189999998,4.031710625,-8.499752998
4.417314771,-0.091958571,-0.171000004,3.944444180,-8.395033836
4.428398045,-0.054425474,-0.113999993,3.839724302,-8.255407333
4.439369714,-0.017217564,-0.094999999,3.769911289,-8.133234024
4.450418472,0.020268434,-0.037999999,3.682644606,-7.976154804
4.461270190,0.057066878,-0.018999999,3.595378160,-7.836528301
4.472325383,0.094499848,0.000000000,3.508111715,-7.679448605
4.483239048,0.131363198,0.018999999,3.438298702,-7.504915714
4.494265749,0.168481206,0.056999996,3.351032257,-7.330382824
4.505387942,0.205754666,0.075999998,3.281219006,-7.155849934
4.516352709,0.242301558,0.133000001,3.211405754,-6.981317043
4.527382559,0.278830367,0.133000001,3.141592741,-6.771877289
4.538409446,0.315078313,0.189999998,3.071779490,-6.579891205
4.549405379,0.350919579,0.227999985,3.001966238,-6.352998257
4.560446371,0.386566406,0.266000003,2.932153225,-6.143558979
4.571376606,0.421484713,0.303999990,2.879793167,-5.916666031
4.582368945,0.456195396,0.323000014,2.809980154,-5.672319889
4.593392481,0.490562045,0.361000001,2.757620335,-5.427973747
4.604327867,0.524183143,0.398999989,2.705260277,-5.183628082
4.615341031,0.557536862,0.417999983,2.652900457,-4.921828270
4.626355107,0.590352712,0.455999970,2.617993832,-4.642575741
4.637341839,0.622516771,0.493999988,2.565634012,-4.363323212
4.648376287,0.654215885,0.532000005,2.530727386,-4.084070683
4.659372697,0.685172294,0.550999999,2.495820761,-3.787364483
4.670371231,0.715472194,0.588999987,2.460914135,-3.490658522
4.681375107,0.745094452,0.607999980,2.426007748,-3.193952560
4.692368493,0.773968316,0.627000034,2.408554316,-2.897246599
4.703418086,0.802236301,0.664999962,2.391101122,-2.565634012
4.714369190,0.829479870,0.684000015,2.373647690,-2.268928051
4.725385212,0.856082612,0.740999937,2.356194496,-1.937315464
4.736381919,0.881810455,0.759999990,2.338741302,-1.588249564
4.747397621,0.906728101,0.797999978,2.338741302,-1.256637096
4.758340186,0.930609571,0.759999990,2.321287870,-0.907571197
4.769427923,0.953899215,0.854999959,2.321287870,-0.541052043
4.780403195,0.976029489,0.854999959,2.338741302,-0.209439516
4.791441305,0.997338524,0.893000007,2.338741302,0.052359879
4.802390833,1.017516904,0.911999941,2.338741302,0.331612557
4.813390159,1.036805188,0.930999994,2.356194496,0.593411922
4.824495610,1.055262236,0.949999988,2.373647690,0.837758064
4.835314939,1.072243404,0.987999976,2.391101122,1.064650893
4.846416176,1.088624008,0.987999976,2.408554316,1.308996916
4.857479417,1.103881631,1.006999969,2.426007748,1.535889745
4.868464010,1.117962279,1.026000023,2.460914135,1.780235887
4.879419125,1.130931176,1.044999957,2.478367567,2.007128716
4.890336095,1.142775613,1.064000010,2.513274193,2.234021425
4.901365700,1.153636593,1.082999945,2.548180819,2.460914135
4.912320990,1.163313868,1.082999945,2.583087206,2.687807083
4.923511534,1.172046605,1.101999998,2.617993832,2.932153225
4.934423983,1.179432497,1.101999998,2.652900457,3.141592741
4.945546561,1.185805223,1.120999932,2.687807083,3.385938644
4.956392830,1.190890352,1.120999932,2.740166903,3.612831593
4.967342553,1.194887988,1.139999986,2.792526722,3.839724302
4.978452090,1.197773555,1.120999932,2.827433348,4.066617012
4.989307900,1.199451686,1.139999986,2.879793167,4.293509960
5.000400859,1.199999229,1.139999986,2.932153225,4.520402908
5.011448639,1.199371354,1.139999986,3.001966238,4.747295380
5.022375149,1.197599382,1.159000039,3.054326296,4.974188328
5.033343257,1.194671188,1.139999986,3.124139309,5.201081276
5.044363324,1.190572106,1.139999986,3.176499128,5.427973747
5.055356533,1.185331456,1.120999932,3.246312380,5.637413502
5.066367725,1.178934338,1.120999932,3.316125631,5.846852779
5.077405674,1.171374876,1.139999986,3.385938644,6.073745728
5.088342262,1.162759640,1.120999932,3.455751896,6.265731812
5.099416731,1.152902975,1.120999932,3.543018341,6.475171566
5.110339878,1.142073720,1.101999998,3.612831593,6.684610844
5.121402219,1.129996326,1.101999998,3.700098038,6.876597404
5.132410003,1.116881235,1.082999945,3.769911289,7.068583488
5.143398418,1.102710243,1.064000010,3.857177734,7.243116379
5.154383402,1.087479831,1.044999957,3.944444180,7.417649269
5.165405018,1.071144407,1.044999957,4.031710625,7.592182159
5.176377833,1.053848054,1.044999957,4.118977070,7.766715050
5.187425478,1.035409094,1.026000023,4.206243515,7.923794746
5.198392186,1.016106065,1.006999969,4.293509960,8.063421249
5.209383151,0.995780230,0.987999976,4.398229599,8.203047752
5.220413417,0.974414997,0.949999988,4.485496044,8.342674255
5.231432783,0.952124585,0.987999976,4.590216160,8.482299805
5.242389237,0.929045111,0.930999994,4.677482605,8.604473114
5.253322145,0.905126581,0.949999988,4.782202244,8.726646423
5.264361999,0.880096595,0.854999959,4.886921883,8.813912392
5.275231928,0.854613995,0.874000013,4.974188328,8.918632507
5.286251349,0.827957137,0.835999966,5.078907967,9.005898476
5.297323679,0.800362869,0.778999984,5.183628082,9.075712204
5.308335941,0.772140265,0.817000031,5.288347721,9.145524979
5.319343709,0.743181120,0.759999990,5.393067360,9.215338707
5.330342363,0.713526987,0.759999990,5.480333805,9.267698288
5.341263614,0.683398759,0.703000009,5.585053444,9.302604675
5.352425722,0.651933011,0.684000015,5.689773560,9.337511063
5.363368072,0.620456303,0.646000028,5.794493198,9.372418404
5.374395791,0.588133279,0.627000034,5.899212837,9.389871597
5.385373823,0.555387964,0.627000034,6.003932476,9.389871597
5.396426273,0.521880243,0.550999999,6.108652592,9.372418404
5.407421257,0.488041043,0.550999999,6.213372231,9.372418404
5.418378498,0.453848770,0.493999988,6.318091869,9.354965210
5.429369209,0.419114513,0.455999970,6.422811508,9.320057869
5.440315848,0.384117223,0.474999994,6.527531624,9.285151482
5.451329708,0.348533758,0.398999989,6.614798069,9.215338707
5.462361451,0.312553745,0.379999995,6.719517708,9.162978172
5.473320774,0.276508778,0.323000014,6.824237347,9.093165398
5.484326890,0.240042781,0.303999990,6.911503792,9.005898476
5.495379927,0.203187448,0.266000003,7.016223431,8.918632507
5.506348933,0.166416044,0.208999991,7.103489876,8.831365585
5.517393980,0.129228083,0.208999991,7.208209991,8.709193230
5.528158683,0.092862464,0.133000001,7.295476437,8.604473114
5.539073899,0.055900705,0.151999995,7.382742882,8.464846611
5.549542907,0.020399453,0.075999998,7.470009327,8.342674255
5.560093347,-0.015395941,0.075999998,7.557275772,8.203047752
5.570605281,-0.051047107,0.018999999,7.644542217,8.063421249
5.581115608,-0.086647744,0.037999999,7.714355469,7.923794746
5.591545346,-0.121899852,-0.018999999,7.801621914,7.766715050
5.602110333,-0.157500892,-0.037999999,7.871434689,7.609635353
5.612916013,-0.193767380,-0.075999998,7.958701611,7.435102463
5.623992131,-0.230753528,-0.113999993,8.028514862,7.243116379
5.634750330,-0.266461746,-0.133000001,8.098327637,7.051130295
5.645763562,-0.302760828,-0.189999998,8.168141365,6.841690540
5.656779635,-0.338775609,-0.227999985,8.237954140,6.614798069
5.667697249,-0.374144358,-0.246999994,8.307766914,6.387905121
5.678949025,-0.410222280,-0.266000003,8.377580643,6.161012173
5.689875250,-0.444859373,-0.303999990,8.429940224,5.916666031
5.700891624,-0.479352351,-0.361000001,8.482299805,5.672319889
5.711761026,-0.512929529,-0.379999995,8.552113533,5.427973747
5.722618151,-0.545985196,-0.417999983,8.604473114,5.148721218
5.733138680,-0.577525571,-0.437000006,8.639379501,4.886921883
5.743699750,-0.608673519,-0.474999994,8.691740036,4.625122547
5.754770746,-0.640742300,-0.513000011,8.726646423,4.345870018
5.765788170,-0.672032722,-0.550999999,8.761552811,4.049163818
5.776941312,-0.703044292,-0.550999999,8.796459198,3.752457857
5.787804314,-0.732577338,-0.607999980,8.831365585,3.455751896
5.798807498,-0.761786900,-0.627000034,8.866272926,3.141592741
5.809951725,-0.790619265,-0.646000028,8.883726120,2.827433348
5.820948468,-0.818300789,-0.684000015,8.918632507,2.513274193
5.831980867,-0.845277163,-0.703000009,8.936085701,2.181661606
5.842826700,-0.870995820,-0.740999937,8.953538895,1.850049019
5.853988072,-0.896607369,-0.778999984,8.953538895,1.500983119
5.864823176,-0.920616379,-0.778999984,8.953538895,1.151917338
5.875881586,-0.944229191,-0.835999966,8.970992088,0.802851439
5.886849834,-0.966737777,-0.854999959,8.970992088,0.471238911
5.897770212,-0.988224555,-0.893000007,8.953538895,0.174532920
5.908653206,-1.008700565,-0.911999941,8.953538895,-0.087266460
5.919676614,-1.028467103,-0.930999994,8.953538895,-0.349065840
5.930764653,-1.047341678,-0.949999988,8.936085701,-0.593411922
5.941785214,-1.065081491,-0.987999976,8.918632507,-0.837758064
5.952785135,-1.081756946,-0.987999976,8.901179314,-1.082104087
5.963755872,-1.097346028,-1.006999969,8.883726120,-1.308996916
5.974851413,-1.112038553,-1.006999969,8.866272926,-1.553343058
5.985873582,-1.125550408,-1.026000023,8.831365585,-1.780235887
5.996804962,-1.137871395,-1.044999957,8.813912392,-2.024581909
6.007804427,-1.149172015,-1.064000010,8.779006004,-2.251474619
6.018741524,-1.159306594,-1.082999945,8.744099617,-2.478367567
6.029829995,-1.168449734,-1.101999998,8.709193230,-2.705260277
6.040750799,-1.176332154,-1.120999932,8.674286842,-2.932153225
6.051749997,-1.183137563,-1.101999998,8.639379501,-3.176499128
6.062873924,-1.188856371,-1.120999932,8.604473114,-3.403392076
6.073798925,-1.193328330,-1.139999986,8.552113533,-3.630284786
6.084693880,-1.196654133,-1.139999986,8.499752998,-3.857177734
6.095740243,-1.198866910,-1.120999932,8.447393417,-4.084070683
6.106832283,-1.199912183,-1.139999986,8.395033836,-4.310963154
6.117829607,-1.199783495,-1.159000039,8.342674255,-4.520402908
6.128919259,-1.198479166,-1.139999986,8.290313721,-4.747295380
6.139777955,-1.196060347,-1.159000039,8.237954140,-4.956735134
6.150822618,-1.192443644,-1.159000039,8.168141365,-5.183628082
6.161732838,-1.187729327,-1.120999932,8.115780830,-5.393067360
6.172777867,-1.181805602,-1.139999986,8.045968056,-5.602507114
6.183714688,-1.174804302,-1.139999986,7.976154804,-5.811946392
6.194797795,-1.166563447,-1.120999932,7.906341553,-6.021386147
