t,tau_cmd,tau_meas,tau_pred,q,dq_raw,dq_filt,ddq
3.291765190,0.140712907,0.189999998,0.395919319,6.998770237,8.674286842,8.674286842,-3.385769691
3.302751151,0.103633644,0.189999998,0.342497870,7.086036682,8.569566727,8.637090909,-4.802052697
3.313614386,0.066870155,0.133000001,0.248982412,7.173303127,8.447393417,8.569711540,-7.278956811
3.324059660,0.031461227,0.094999999,0.186301008,7.260569572,8.325220108,8.482869704,-8.896310651
3.334543098,-0.004104627,0.056999996,0.137265948,7.347836018,8.203047752,8.383478687,-10.129202801
3.345087402,-0.039873275,0.018999999,0.082290496,7.435102463,8.063421249,8.269796276,-11.509140228
3.355636914,-0.075624119,0.000000000,0.046553464,7.504915714,7.906341553,8.140699419,-12.349410860
3.366788368,-0.113341060,0.000000000,0.021314450,7.592182159,7.749261856,8.001663231,-12.893624891
3.377715307,-0.150189591,-0.037999999,-0.016515495,7.679448605,7.592182159,7.856218101,-13.774068147
3.388656207,-0.186941566,-0.037999999,-0.062406838,7.749261856,7.417649269,7.700441180,-14.863378398
3.399546064,-0.223344505,-0.094999999,-0.120193620,7.836528301,7.225663185,7.531802989,-16.263345903
3.409949993,-0.257925783,-0.113999993,-0.160865312,7.906341553,7.033677101,7.354871772,-17.188783230
3.420442113,-0.292574091,-0.171000004,-0.191222245,7.976154804,6.841690540,7.172592990,-17.827875725
3.430939590,-0.326982425,-0.208999991,-0.214480289,8.028514862,6.632251263,6.980666969,-18.263761878
3.441460480,-0.361178478,-0.227999985,-0.243833734,8.098327637,6.440264702,6.788719445,-18.865588696
3.451948629,-0.394950054,-0.284999996,-0.287774648,8.150687218,6.213372231,6.584359693,-19.851831904
3.462451604,-0.428421328,-0.303999990,-0.317007996,8.220500946,5.986479282,6.371996290,-20.429393468
3.472990492,-0.461627290,-0.323000014,-0.352315663,8.272860527,5.759586334,6.154472082,-21.167036536
3.483458317,-0.494203689,-0.361000001,-0.389277187,8.325220108,5.515240669,5.927421060,-21.939912839
3.493967088,-0.526472049,-0.398999989,-0.413941445,8.377580643,5.270894527,5.694226919,-22.371647403
3.504482561,-0.558295774,-0.437000006,-0.446975860,8.429940224,5.026548386,5.457071657,-23.027207187
3.514947144,-0.589475623,-0.455999970,-0.481285765,8.464846611,4.764749050,5.211162973,-23.708493563
3.525464064,-0.620291474,-0.493999988,-0.514720602,8.517207146,4.502949238,4.959609859,-24.360149366
3.536003065,-0.650621842,-0.513000011,-0.544859822,8.552113533,4.223696709,4.698218085,-24.911955735
3.546702546,-0.680822989,-0.550999999,-0.565911456,8.587019920,3.944444180,4.430482282,-25.209805425
3.557648164,-0.711073987,-0.569999993,-0.599429810,8.621926308,3.647738218,4.152456459,-25.836511166
3.568717051,-0.740973017,-0.588999987,-0.636857831,8.656832695,3.333578825,3.861596217,-26.556468826
3.579634551,-0.769752368,-0.627000034,-0.692876122,8.674286842,3.036872864,3.568659611,-27.780458502
3.590107537,-0.796671062,-0.646000028,-0.735439846,8.709193230,2.722713709,3.268184888,-28.630361374
