t,tau_cmd,tau_meas,q,dq
3.163848128,0.737722632,0.722000003,3.979350805,11.274827003
3.174344189,0.695269392,0.740999937,4.084070683,11.274827003
3.184836613,0.652218886,0.722000003,4.206243515,11.274827003
3.195311784,0.608666580,0.646000028,4.328416348,11.274827003
3.205914397,0.564040896,0.588999987,4.450589657,11.274827003
3.216386091,0.519468567,0.588999987,4.555309296,11.257373810
3.226947958,0.474051285,0.550999999,4.677482605,11.239920616
3.237347979,0.428916697,0.532000005,4.799655437,11.205014229
3.248056368,0.382056738,0.437000006,4.904375076,11.170106888
3.259059243,0.333543731,0.417999983,5.026548386,11.117747307
3.270064053,0.284699324,0.379999995,5.148721218,11.065387726
3.280972187,0.236011880,0.303999990,5.270894527,11.013027191
3.291384476,0.189327528,0.284999996,5.393067360,10.925761223
3.301868649,0.142155187,0.246999994,5.497786999,10.855947495
3.312417200,0.094567212,0.151999995,5.619960308,10.768681526
3.322839879,0.047464305,0.133000001,5.724679947,10.663961411
3.333474302,-0.000637727,0.113999993,5.829399586,10.541789055
3.343838606,-0.047517746,0.075999998,5.934119225,10.419615746
3.354352561,-0.095032780,0.000000000,6.038839340,10.279989243
3.365073043,-0.143394409,0.000000000,6.143558979,10.140362740
3.375997075,-0.192538478,-0.037999999,6.248278618,9.983283043
3.386480730,-0.239529297,-0.133000001,6.352998257,9.808750153
3.396839391,-0.285753322,-0.133000001,6.457718372,9.634217262
3.407337029,-0.332347272,-0.171000004,6.544984818,9.442231178
3.417833709,-0.378644239,-0.246999994,6.649704456,9.232791901
3.428383860,-0.424840932,-0.266000003,6.736970901,9.005898476
3.438844688,-0.470273396,-0.323000014,6.824237347,8.779006004
3.449343889,-0.515458831,-0.323000014,6.911503792,8.534660339
3.459844277,-0.560195083,-0.342000008,6.998770237,8.272860527
3.470386023,-0.604610820,-0.474999994,7.068583488,8.011061668
3.480871596,-0.648257139,-0.474999994,7.155849934,7.731808662
3.491448266,-0.691705342,-0.550999999,7.225663185,7.435102463
3.502032191,-0.734564157,-0.607999980,7.295476437,7.120943546
3.513155189,-0.778896335,-0.627000034,7.365289211,6.789330959
3.524513992,-0.823373038,-0.627000034,7.417649269,6.440264702
3.534865128,-0.863165732,-0.722000003,7.487462521,6.073745728
3.545437997,-0.903047352,-0.740999937,7.539822578,5.724679947
3.555844618,-0.941514031,-0.778999984,7.574728966,5.358160973
3.566365096,-0.979572942,-0.759999990,7.627089024,4.974188328
3.577035270,-1.017287964,-0.817000031,7.661995411,4.590216160
3.588006420,-1.055101104,-0.893000007,7.696901798,4.153883457
3.598345687,-1.089807853,-0.893000007,7.731808662,3.735004663
3.608914933,-1.124323782,-0.987999976,7.766715050,3.316125631
3.619337176,-1.157376635,-0.987999976,7.784168243,2.879793167
3.629858707,-1.189724906,-0.968999982,7.801621914,2.426007748
3.640364060,-1.220973052,-1.044999957,7.819075108,1.972222090
3.650869279,-1.251143660,-1.044999957,7.819075108,1.500983119
3.661368535,-1.280194339,-1.139999986,7.819075108,1.012290955
3.672128272,-1.308795112,-1.215999961,7.819075108,0.575958669
3.682979043,-1.336411149,-1.197000027,7.819075108,0.191986218
3.693358141,-1.361650106,-1.234999895,7.801621914,-0.122173049
3.703870298,-1.386017320,-1.273000002,7.801621914,-0.418879032
3.714445211,-1.409294626,-1.292000055,7.784168243,-0.698131680
3.724854586,-1.430977264,-1.329999924,7.766715050,-0.959931076
3.735353031,-1.451589959,-1.348999977,7.749261856,-1.221730471
3.745877844,-1.470970658,-1.348999977,7.731808662,-1.483529806
3.756343498,-1.488950889,-1.386999965,7.714355469,-1.745329261
3.766909499,-1.505780995,-1.386999965,7.679448605,-2.007128716
3.777301064,-1.521022617,-1.406000018,7.644542217,-2.268928051
3.787857173,-1.535161206,-1.424999952,7.627089024,-2.530727386
3.798308602,-1.547812442,-1.462999940,7.592182159,-2.792526722
3.808851383,-1.559204935,-1.444000006,7.557275772,-3.054326296
3.819329499,-1.569154919,-1.481999874,7.504915714,-3.333578825
3.829836389,-1.577749378,-1.462999940,7.470009327,-3.612831593
3.840349230,-1.584955201,-1.539000034,7.417649269,-3.892084122
3.850829298,-1.590744842,-1.501000047,7.365289211,-4.188790321
3.861325198,-1.595143430,-1.444000006,7.312929630,-4.468042850
3.871822145,-1.598137519,-1.481999874,7.260569572,-4.764749050
3.882524324,-1.599740940,-1.539000034,7.208209991,-5.044001579
3.892866644,-1.599898808,-1.539000034,7.138396740,-5.340707302
3.903369474,-1.598659131,-1.539000034,7.068583488,-5.637413502
3.913973827,-1.595977290,-1.519999981,7.016223431,-5.916666031
3.924364434,-1.591957913,-1.501000047,6.928956985,-6.213372231
3.934867026,-1.586499005,-1.539000034,6.859143734,-6.510077953
3.945366690,-1.579643306,-1.501000047,6.789330959,-6.806784153
3.955847853,-1.571411286,-1.481999874,6.702064514,-7.103489876
3.966349396,-1.561779291,-1.501000047,6.614798069,-7.400196075
3.976857081,-1.550763632,-1.462999940,6.527531624,-7.679448605
3.987354818,-1.538391628,-1.519999981,6.440264702,-7.958701611
3.997869853,-1.524640669,-1.501000047,6.352998257,-8.255407333
4.008353540,-1.509589171,-1.481999874,6.248278618,-8.534660339
4.018936784,-1.493049538,-1.519999981,6.161012173,-8.796459198
4.029376237,-1.475424881,-1.444000006,6.056292534,-9.075712204
4.039858040,-1.456435553,-1.462999940,5.951572895,-9.337511063
4.050505039,-1.435837509,-1.444000006,5.846852779,-9.581857681
4.061034962,-1.414186173,-1.406000018,5.742133141,-9.843656540
4.071966708,-1.390382771,-1.368000031,5.619960308,-10.088003159
4.082518533,-1.366146607,-1.368000031,5.497786999,-10.314895630
4.092852509,-1.341232141,-1.329999924,5.393067360,-10.524335861
4.103447639,-1.314499510,-1.254000068,5.270894527,-10.733775139
4.113887688,-1.287004244,-1.139999986,5.148721218,-10.925761223
4.124422308,-1.258123363,-0.854999959,5.044001579,-11.100294113
4.134954329,-1.228133891,-0.759999990,4.921828270,-11.222467422
4.145392261,-1.197337818,-0.703000009,4.799655437,-11.309733391
4.155948167,-1.165133239,-0.759999990,4.677482605,-11.362092972
4.166493473,-1.131924739,-0.722000003,4.555309296,-11.414453506
4.176949166,-1.098004937,-0.684000015,4.433136463,-11.449359894
4.187337079,-1.063354729,-0.703000009,4.310963154,-11.466813087
4.197842030,-1.027381431,-0.778999984,4.188790321,-11.484266281
4.208316839,-0.990608917,-0.740999937,4.066617012,-11.501719475
4.218916419,-0.952514077,-0.759999990,3.944444180,-11.501719475
4.229344825,-0.914199402,-0.759999990,3.822271109,-11.501719475
4.239914872,-0.874553470,-0.778999984,3.717551231,-11.519172668
4.250349207,-0.834650316,-0.703000009,3.595378160,-11.519172668
4.261025980,-0.793068377,-0.722000003,3.473205328,-11.519172668
4.271462535,-0.751723250,-0.664999962,3.351032257,-11.519172668
4.282026068,-0.709208723,-0.722000003,3.228859186,-11.519172668
4.293006769,-0.664345185,-0.740999937,3.089232683,-11.501719475
4.303390079,-0.621332638,-0.664999962,2.967059612,-11.501719475
4.313861405,-0.577413280,-0.664999962,2.844886780,-11.501719475
4.324456035,-0.532461826,-0.627000034,2.740166903,-11.484266281
4.334965088,-0.487401365,-0.569999993,2.617993832,-11.449359894
4.345324884,-0.442559527,-0.532000005,2.495820761,-11.414453506
4.355852010,-0.396604686,-0.474999994,2.373647690,-11.379547119
4.366387562,-0.350261309,-0.437000006,2.251474619,-11.327186584
4.376914295,-0.303646319,-0.437000006,2.129301786,-11.257373810
4.387459928,-0.256677962,-0.342000008,2.024581909,-11.187560081
4.397954981,-0.209708268,-0.303999990,1.902408838,-11.100294113
4.408367424,-0.162925709,-0.266000003,1.797689080,-11.013027191
4.418962856,-0.115176286,-0.227999985,1.675516129,-10.908308029
4.429484149,-0.067658602,-0.171000004,1.570796371,-10.786134720
4.439876764,-0.020663125,-0.171000004,1.466076612,-10.681414604
4.450415050,0.027009100,-0.056999996,1.343903542,-10.541789055
