t,tau_cmd,tau_meas,tau_pred,q,dq_raw,dq_filt,ddq
3.163848128,0.737722632,0.722000003,0.520456754,3.979350805,11.274827003,11.274827003,0.000000000
3.174344189,0.695269392,0.740999937,0.520456754,4.084070683,11.274827003,11.274827003,0.000000000
3.184836613,0.652218886,0.722000003,0.520456754,4.206243515,11.274827003,11.274827003,0.000000000
3.195311784,0.608666580,0.646000028,0.520456754,4.328416348,11.274827003,11.274827003,-0.000000000
3.205914397,0.564040896,0.588999987,0.509464976,4.450589657,11.274827003,11.274827003,-0.290926077
3.216386091,0.519468567,0.588999987,0.491564095,4.555309296,11.257373810,11.268771643,-0.762204073
3.226947958,0.474051285,0.550999999,0.468305350,4.677482605,11.239920616,11.258761821,-1.373649213
3.237347979,0.428916697,0.532000005,0.443321846,4.799655437,11.205014229,11.240114172,-2.027156297
3.248056368,0.382056738,0.437000006,0.418469850,4.904375076,11.170106888,11.215825246,-2.674839254
3.259059243,0.333543731,0.417999983,0.391243547,5.026548386,11.117747307,11.181797247,-3.381318683
3.270064053,0.284699324,0.379999995,0.371858495,5.148721218,11.065387726,11.141409132,-3.877616901
3.280972187,0.236011880,0.303999990,0.332107915,5.270894527,11.013027191,11.096867204,-4.911216359
3.291384476,0.189327528,0.284999996,0.295546507,5.393067360,10.925761223,11.037502232,-5.854248413
3.301868649,0.142155187,0.246999994,0.274397609,5.497786999,10.855947495,10.974512079,-6.387842257
3.312417200,0.094567212,0.151999995,0.236217329,5.619960308,10.768681526,10.903099467,-7.368717232
3.322839879,0.047464305,0.133000001,0.191605512,5.724679947,10.663961411,10.820130865,-8.515019094
3.333474302,-0.000637727,0.113999993,0.147781490,5.829399586,10.541789055,10.723560577,-9.634819602
3.343838606,-0.047517746,0.075999998,0.107296205,5.934119225,10.419615746,10.618107358,-10.662561637
3.354352561,-0.095032780,0.000000000,0.077264555,6.038839340,10.279989243,10.500797768,-11.408695705
3.365073043,-0.143394409,0.000000000,0.050657592,6.143558979,10.140362740,10.375745357,-12.060970056
3.375997075,-0.192538478,-0.037999999,-0.001306897,6.248278618,9.983283043,10.239581126,-13.379781430
3.386480730,-0.239529297,-0.133000001,-0.056053419,6.352998257,9.808750153,10.090104944,-14.766696611
3.396839391,-0.285753322,-0.133000001,-0.094704874,6.457718372,9.634217262,9.931935373,-15.724002571
3.407337029,-0.332347272,-0.171000004,-0.139497658,6.544984818,9.442231178,9.762033212,-16.838980935
3.417833709,-0.378644239,-0.246999994,-0.192238372,6.649704456,9.232791901,9.578413706,-18.158623627
3.428383860,-0.424840932,-0.266000003,-0.241459650,6.736970901,9.005898476,9.379780376,-19.378878351
3.438844688,-0.470273396,-0.323000014,-0.286387160,6.824237347,8.779006004,9.171342578,-20.481414408
3.449343889,-0.515458831,-0.323000014,-0.336417997,6.911503792,8.534660339,8.950446598,-21.713848041
3.459844277,-0.560195083,-0.342000008,-0.380514688,6.998770237,8.272860527,8.715359092,-22.783323709
3.470386023,-0.604610820,-0.474999994,-0.423551504,7.068583488,8.011061668,8.471004122,-23.820897169
3.480871596,-0.648257139,-0.474999994,-0.472539700,7.155849934,7.731808662,8.214541328,-25.010959714
3.491448266,-0.691705342,-0.550999999,-0.524575665,7.225663185,7.435102463,7.944116143,-26.275889261
3.502032191,-0.734564157,-0.607999980,-0.558167434,7.295476437,7.120943546,7.658517603,-27.046341866
3.513155189,-0.778896335,-0.627000034,-0.581970434,7.365289211,6.789330959,7.356954556,-27.551077332
3.524513992,-0.823373038,-0.627000034,-0.689916048,7.417649269,6.440264702,7.038910340,-30.276019944
3.534865128,-0.863165732,-0.722000003,-0.769573385,7.487462521,6.073745728,6.704047876,-32.245253061
3.545437997,-0.903047352,-0.740999937,-0.797595265,7.539822578,5.724679947,6.364257592,-32.845772114
3.555844618,-0.941514031,-0.778999984,-0.844205918,7.574728966,5.358160973,6.015193828,-33.934439208
3.566365096,-0.979572942,-0.759999990,-0.869715836,7.627089024,4.974188328,5.654018478,-34.459589030
3.577035270,-1.017287964,-0.817000031,-0.902386319,7.661995411,4.590216160,5.284933805,-35.170976234
3.588006420,-1.055101104,-0.893000007,-0.990894542,7.696901798,4.153883457,4.892517525,-37.350562551
3.598345687,-1.089807853,-0.893000007,-1.048354013,7.731808662,3.735004663,4.490920115,-38.704548774
3.608914933,-1.124323782,-0.987999976,-1.077991224,7.766715050,3.316125631,4.083326871,-39.319655593
3.619337176,-1.157376635,-0.987999976,-1.128043084,7.784168243,2.879793167,3.665762596,-40.470947246
3.629858707,-1.189724906,-0.968999982,-1.166247689,7.801621914,2.426007748,3.235631448,-41.303449982
3.640364060,-1.220973052,-1.044999957,-1.209599446,7.819075108,1.972222090,2.797293402,-42.268776234
3.650869279,-1.251143660,-1.044999957,-1.261969540,7.819075108,1.500983119,2.347540427,-43.468054412
3.661368535,-1.280194339,-1.139999986,-1.257865521,7.819075108,1.012290955,1.884277557,-43.166985782
3.672128272,-1.308795112,-1.215999961,-1.179227934,7.819075108,0.575958669,1.430358215,-40.897073393
3.682979043,-1.336411149,-1.197000027,-1.097025902,7.819075108,0.191986218,1.000706845,-38.542899880
3.693358141,-1.361650106,-1.234999895,-0.998611467,7.801621914,-0.122173049,0.611125293,-35.776268337
3.703870298,-1.386017320,-1.273000002,-0.884847380,7.801621914,-0.418879032,0.253766784,-32.616754099
3.714445211,-1.409294626,-1.292000055,-1.490659729,7.784168243,-0.698131680,-0.076493009,-30.330876068
3.724854586,-1.430977264,-1.329999924,-1.429521207,7.766715050,-0.959931076,-0.383000566,-28.585358710
3.735353031,-1.451589959,-1.348999977,-1.381849300,7.749261856,-1.221730471,-0.673996691,-27.202714056
3.745877844,-1.470970658,-1.348999977,-1.357622505,7.731808662,-1.483529806,-0.954863033,-26.444813459
3.756343498,-1.488950889,-1.386999965,-1.340495331,7.714355469,-1.745329261,-1.229114145,-25.877570863
3.766909499,-1.505780995,-1.386999965,-1.335244446,7.679448605,-2.007128716,-1.499045173,-25.626459851
3.777301064,-1.521022617,-1.406000018,-1.331603523,7.644542217,-2.268928051,-1.766154922,-25.419132684
3.787857173,-1.535161206,-1.424999952,-1.327408059,7.627089024,-2.530727386,-2.031422231,-25.197893489
3.798308602,-1.547812442,-1.462999940,-1.328600205,7.592182159,-2.792526722,-2.295486331,-25.119751286
3.808851383,-1.559204935,-1.444000006,-1.340107857,7.557275772,-3.054326296,-2.558764758,-25.314962222
3.819329499,-1.569154919,-1.481999874,-1.362363972,7.504915714,-3.333578825,-2.827585376,-25.792356931
3.829836389,-1.577749378,-1.462999940,-1.375796196,7.470009327,-3.612831593,-3.100025413,-26.034700827
3.840349230,-1.584955201,-1.539000034,-1.399346188,7.417649269,-3.892084122,-3.374829034,-26.543855990
3.850829298,-1.590744842,-1.501000047,-1.416263866,7.365289211,-4.188790321,-3.657231724,-26.874312883
3.861325198,-1.595143430,-1.444000006,-1.427504456,7.312929630,-4.468042850,-3.938541469,-27.054964906
3.871822145,-1.598137519,-1.481999874,-1.427282443,7.260569572,-4.764749050,-4.225192992,-26.930010192
3.882524324,-1.599740940,-1.539000034,-1.443059004,7.208209991,-5.044001579,-4.509277445,-27.229565849
3.892866644,-1.599898808,-1.539000034,-1.469711647,7.138396740,-5.340707302,-4.797740829,-27.815166298
3.903369474,-1.598659131,-1.539000034,-1.458936065,7.068583488,-5.637413502,-5.089064047,-27.408943198
3.913973827,-1.595977290,-1.519999981,-1.467633767,7.016223431,-5.916666031,-5.376199356,-27.519871033
3.924364434,-1.591957913,-1.501000047,-1.486862330,6.928956985,-6.213372231,-5.666655272,-27.908146133
3.934867026,-1.586499005,-1.539000034,-1.492410633,6.859143734,-6.510077953,-5.959279549,-27.933436734
3.945366690,-1.579643306,-1.501000047,-1.502322886,6.789330959,-6.806784153,-6.253320044,-28.073642325
3.955847853,-1.571411286,-1.481999874,-1.509605410,6.702064514,-7.103489876,-6.548285235,-28.143861151
3.966349396,-1.561779291,-1.501000047,-1.503813988,6.614798069,-7.400196075,-6.843854467,-27.867793009
3.976857081,-1.550763632,-1.462999940,-1.491711160,6.527531624,-7.679448605,-7.133762642,-27.427028704
3.987354818,-1.538391628,-1.519999981,-1.495736943,6.440264702,-7.958701611,-7.419974022,-27.414685836
3.997869853,-1.524640669,-1.501000047,-1.500907922,6.352998257,-8.255407333,-7.709826399,-27.431141055
4.008353540,-1.509589171,-1.481999874,-1.480484808,6.248278618,-8.534660339,-7.996001340,-26.771709516
4.018936784,-1.493049538,-1.519999981,-1.472647510,6.161012173,-8.796459198,-8.273719034,-26.448907659
4.029376237,-1.475424881,-1.444000006,-1.472456846,6.056292534,-9.075712204,-8.551969402,-26.328272622
4.039858040,-1.456435553,-1.462999940,-1.439604940,5.951572895,-9.337511063,-8.824511943,-25.345543779
