t,tau_cmd,tau_meas,tau_pred,q,dq_raw,dq_filt,ddq
3.166283358,1.491933199,1.368000031,0.839383186,1.047197580,6.824237347,6.824237347,8.044734337
3.176804979,1.487303899,1.406000018,0.933032936,1.134464025,7.068583488,6.908880992,10.426689016
3.187270753,1.481667462,1.406000018,1.094976817,1.204277158,7.295476437,7.042801044,14.552711826
3.197818490,1.474949765,1.444000006,1.204759246,1.291543603,7.539822578,7.214973661,17.303826965
3.208276297,1.467266092,1.386999965,1.266803968,1.378810167,7.766715050,7.406101715,18.805698373
3.218800172,1.458510714,1.462999940,1.319507077,1.466076612,7.993607998,7.609619042,20.058211235
3.229277425,1.448780614,1.444000006,1.356197384,1.553343058,8.237954140,7.827279829,20.887292836
3.239794303,1.438003512,1.386999965,1.371056135,1.658062816,8.464846611,8.048138552,21.148153965
3.250263744,1.426277208,1.386999965,1.370647019,1.745329261,8.691740036,8.271087748,21.011713378
3.260794656,1.413485929,1.368000031,1.371667971,1.850049019,8.901179314,8.489356991,20.915016877
3.271279410,1.399767103,1.406000018,1.374441108,1.954768777,9.128071785,8.710613395,20.862094611
3.281810847,1.385008798,1.368000031,1.367542521,2.059488535,9.337511063,8.927776243,20.560551576
3.292273120,1.369386683,1.329999924,1.365250091,2.164208174,9.546951294,9.142263909,20.380024207
3.302774314,1.352754432,1.329999924,1.363121875,2.268928051,9.756390572,9.355002769,20.204744310
3.313274853,1.335181089,1.329999924,1.351425478,2.373647690,9.965829849,9.566598625,19.781864865
3.323825714,1.316586994,1.292000055,1.336950722,2.495820761,10.157815933,9.771401484,19.290735150
3.334276747,1.297256163,1.329999924,1.316195192,2.600540638,10.349802017,9.971764499,18.639157690
3.344851965,1.276784723,1.292000055,1.289488984,2.722713709,10.524335861,10.163180064,17.838240696
3.355409640,1.255447594,1.197000027,1.270321900,2.827433348,10.698868752,10.348747322,17.236225456
3.365805301,1.233574188,0.874000013,1.214051723,2.949606419,10.855947495,10.524445908,15.677147056
3.376266083,1.210713842,0.722000003,1.125700204,3.071779490,10.960667610,10.675556930,13.299600834
3.386895887,1.186627019,0.797999978,1.038244167,3.176499128,11.047934532,10.804551796,10.957769427
3.397349952,1.162112332,0.797999978,0.949811568,3.298672199,11.100294113,10.906999528,8.605583732
3.408058033,1.136170469,0.740999937,0.875794349,3.420845270,11.135200500,10.986050345,6.640606922
3.418881338,1.109113352,0.854999959,0.821354023,3.543018341,11.170106888,11.049809145,5.192179283
3.429464203,1.081863673,0.778999984,0.774968355,3.665191412,11.187560081,11.097527277,3.961781122
3.440432882,1.052813157,0.835999966,0.733209587,3.787364483,11.205014229,11.134761700,2.857343722
3.450788131,1.024652746,0.835999966,0.698005087,3.892084122,11.205014229,11.159097792,1.930235003
3.461389399,0.995104545,0.797999978,0.683028342,4.014257431,11.205014229,11.175003648,1.532689374
3.471897258,0.965119563,0.740999937,0.674335928,4.136430264,11.222467422,11.191445516,1.297887002
3.482290535,0.934799367,0.854999959,0.657400797,4.258603573,11.222467422,11.202191776,0.852443348
3.492787510,0.903529357,0.722000003,0.646011897,4.363323212,11.222467422,11.209215438,0.552996522
3.503299095,0.871585703,0.797999978,0.649419930,4.485496044,11.222467422,11.213806041,0.638826487
3.514008192,0.838416448,0.759999990,0.651790408,4.607669353,11.239920616,11.222852359,0.695222611
3.524891243,0.804086340,0.778999984,0.631887709,4.729842186,11.239920616,11.228764953,0.175513936
3.535932035,0.768644104,0.740999937,0.618657577,4.852015495,11.222467422,11.226583433,-0.166508161
3.546319076,0.734759710,0.703000009,0.620690218,4.974188328,11.222467422,11.225157611,-0.112966988
3.556877181,0.699804260,0.740999937,0.622206800,5.096361637,11.222467422,11.224225706,-0.073093609
3.567377617,0.664551001,0.664999962,0.611935736,5.201081276,11.222467422,11.223616621,-0.339230682
3.577799100,0.629105153,0.664999962,0.583625708,5.323254108,11.205014229,11.217172589,-1.070092176
3.588444507,0.592452305,0.646000028,0.563932435,5.445427418,11.170106888,11.200868618,-1.571828949
