t,tau_cmd,tau_meas,tau_pred,q,dq_raw,dq_filt,ddq
0.000063157,0.000095239,0.684000015,-0.381763004,0.558505356,0.488692194,0.488692194,-15.763627448
0.010848737,0.016359003,0.000000000,-0.284775367,0.593411922,0.000000000,0.318672329,-12.964314934
0.021802737,0.032873640,0.000000000,-0.126546678,0.593411922,0.000000000,0.207803715,-8.460215178
0.032337403,0.048750235,0.000000000,-0.029611377,0.593411922,0.000000000,0.135507165,-5.699228358
0.042683925,0.064334983,0.000000000,0.038808420,0.593411922,0.000000000,0.088363155,-3.751907347
0.053146615,0.080083643,0.000000000,0.085443606,0.593411922,0.000000000,0.057620917,-2.425130784
0.063639523,0.095863881,0.037999999,0.115414526,0.593411922,0.000000000,0.037574146,-1.572345331
0.074269445,0.111833167,0.056999996,0.134813876,0.593411922,0.000000000,0.024501804,-1.020324373
0.084741851,0.127546317,0.075999998,0.147070866,0.593411922,0.000000000,0.015977434,-0.671443955
0.095265541,0.143314161,0.056999996,0.155276431,0.593411922,0.000000000,0.010418759,-0.437938265
0.105657681,0.158860316,0.094999999,0.160582895,0.593411922,0.000000000,0.006793990,-0.286920970
0.116203939,0.174609313,0.113999993,0.164145978,0.593411922,0.000000000,0.004430308,-0.185545212
0.126671120,0.190209907,0.133000001,0.166393026,0.593411922,0.000000000,0.002888969,-0.121593779
0.137151765,0.205797594,0.171000004,0.167891658,0.593411922,0.000000000,0.001883874,-0.078951058
0.147757121,0.221534415,0.171000004,0.168864472,0.593411922,0.000000000,0.001228459,-0.051269048
0.158209378,0.237005573,0.189999998,0.169484975,0.593411922,0.000000000,0.000801069,-0.033608760
0.168847386,0.252709675,0.189999998,0.169899814,0.593411922,0.000000000,0.000522371,-0.021804547
0.179220356,0.267979057,0.227999985,0.170158728,0.593411922,0.000000000,0.000340634,-0.014434261
0.189689717,0.283344153,0.227999985,0.170337942,0.593411922,0.000000000,0.000222125,-0.009335455
0.200217991,0.298746249,0.246999994,0.170453095,0.593411922,0.000000000,0.000144846,-0.006058809
0.210773241,0.314135314,0.246999994,0.170527627,0.593411922,0.000000000,0.000094453,-0.003937896
0.221382820,0.329547889,0.246999994,0.170576652,0.593411922,0.000000000,0.000061592,-0.002542919
0.232224845,0.345237602,0.303999990,0.170607989,0.593411922,0.000000000,0.000040164,-0.001651109
0.242670572,0.360293245,0.303999990,0.170627212,0.593411922,0.000000000,0.000026190,-0.001103720
0.253158418,0.375347136,0.361000001,0.170640786,0.593411922,0.000000000,0.000017079,-0.000717471
0.263656235,0.390350049,0.323000014,0.170649578,0.593411922,0.000000000,0.000011137,-0.000467268
0.274175292,0.405315178,0.379999995,0.170655296,0.593411922,0.000000000,0.000007262,-0.000304557
0.284659637,0.420160457,0.379999995,0.170659008,0.593411922,0.000000000,0.000004736,-0.000198929
0.295168873,0.434967786,0.417999983,0.170661443,0.593411922,0.000000000,0.000003088,-0.000129635
0.305640890,0.449647221,0.417999983,0.170663037,0.593411922,0.000000000,0.000002014,-0.000084265
0.316326582,0.464545897,0.417999983,0.170664077,0.593411922,0.000000000,0.000001313,-0.000054668
0.326684191,0.478907221,0.455999970,0.170664723,0.593411922,0.000000000,0.000000856,-0.000036290
0.337188002,0.493388394,0.474999994,0.170665177,0.593411922,0.000000000,0.000000558,-0.000023371
0.347781272,0.507905831,0.455999970,0.170665466,0.593411922,0.000000000,0.000000364,-0.000015139
0.358395775,0.522362091,0.474999994,0.170665656,0.593411922,0.000000000,0.000000237,-0.000009749
0.369449909,0.537318274,0.455999970,0.170665781,0.593411922,0.000000000,0.000000155,-0.000006198
0.380352901,0.551968411,0.493999988,0.181353071,0.593411922,0.000000000,0.000000101,0.301391896
