t,tau_cmd,tau_meas,q,dq
3.284215913,0.166116307,0.208999991,11.746066093,9.756390572
3.294755523,0.130632032,0.171000004,11.833332062,9.704030991
3.305358956,0.094815891,0.151999995,11.938052177,9.651670456
3.316481693,0.057154637,0.133000001,12.042772293,9.581857681
3.327519520,0.019724916,0.056999996,12.147491455,9.512043953
3.338456463,-0.017381762,0.056999996,12.252211571,9.424777985
3.349339872,-0.054290369,0.018999999,12.356930733,9.320057869
3.360639516,-0.092555680,0.000000000,12.444197655,9.215338707
3.371561905,-0.129454071,0.000000000,12.548917770,9.110618591
3.382348835,-0.165773828,0.000000000,12.636183739,9.005898476
3.393463210,-0.203034455,-0.056999996,12.740903854,8.883726120
3.404457538,-0.239695507,-0.075999998,12.828169823,8.744099617
3.415349706,-0.275787623,-0.151999995,12.915436745,8.587019920
3.426624318,-0.312871094,-0.171000004,13.020155907,8.447393417
3.437377631,-0.347944281,-0.246999994,13.107422829,8.272860527
3.448517589,-0.383938974,-0.266000003,13.177235603,8.098327637
3.459531269,-0.419151357,-0.284999996,13.264502525,7.923794746
3.470471629,-0.453727020,-0.303999990,13.351768494,7.731808662
3.481464089,-0.488030062,-0.398999989,13.421582222,7.522368908
3.492468179,-0.521897240,-0.361000001,13.508848190,7.312929630
3.503528664,-0.555428862,-0.455999970,13.578661919,7.086036682
3.514558065,-0.588325407,-0.455999970,13.648474693,6.859143734
3.525385229,-0.620062484,-0.493999988,13.718287468,6.614798069
3.536509707,-0.652065576,-0.532000005,13.788101196,6.370451927
3.547535634,-0.683148733,-0.550999999,13.840460777,6.108652592
3.558374054,-0.713056405,-0.550999999,13.910274506,5.846852779
3.569542348,-0.743173576,-0.646000028,13.962634087,5.567600250
3.580545565,-0.772121090,-0.646000028,14.014993668,5.288347721
3.591474659,-0.800133929,-0.664999962,14.067354202,5.009094715
3.602375324,-0.827312922,-0.684000015,14.119713783,4.712388992
3.613378431,-0.853950320,-0.703000009,14.154620171,4.415682793
3.624481903,-0.879992828,-0.759999990,14.189526558,4.101523876
3.635360400,-0.904666763,-0.778999984,14.224432945,3.787364483
3.646458608,-0.928956963,-0.778999984,14.259340286,3.473205328
3.657228706,-0.951654783,-0.817000031,14.294246674,3.141592741
3.667774231,-0.973024454,-0.854999959,14.311699867,2.827433348
3.678278592,-0.993450799,-0.874000013,14.329153061,2.513274193
3.688768876,-1.012975267,-0.911999941,14.346606255,2.199114799
3.699289514,-1.031661243,-0.911999941,14.364059448,1.867502332
3.709783850,-1.049391140,-0.949999988,14.381512642,1.535889745
3.720300045,-1.066231220,-0.949999988,14.381512642,1.221730471
3.730811828,-1.082122244,-0.987999976,14.381512642,0.890117943
3.741285117,-1.097004503,-1.006999969,14.381512642,0.558505356
3.751795034,-1.110971848,-1.006999969,14.381512642,0.279252678
3.762218160,-1.123855033,-1.044999957,14.381512642,0.000000000
3.772728096,-1.135857237,-1.044999957,14.364059448,-0.226892799
3.783279971,-1.146898367,-1.064000010,14.364059448,-0.488692194
3.794090012,-1.157150998,-1.082999945,14.346606255,-0.733038306
3.804890963,-1.166315447,-1.082999945,14.329153061,-0.994837701
3.816056964,-1.174646126,-1.064000010,14.311699867,-1.239183784
3.827020147,-1.181686522,-1.101999998,14.294246674,-1.483529806
3.838069469,-1.187633464,-1.120999932,14.276793480,-1.727875948
3.848854907,-1.192320555,-1.120999932,14.241887093,-1.989675403
3.860037103,-1.196009378,-1.139999986,14.206979752,-2.234021425
3.871034536,-1.198471266,-1.120999932,14.189526558,-2.478367567
3.882057321,-1.199776147,-1.159000039,14.154620171,-2.722713709
3.893078076,-1.199915824,-1.177999973,14.102260590,-2.967059612
3.904063345,-1.198895678,-1.159000039,14.067354202,-3.228859186
3.915067876,-1.196714183,-1.139999986,14.032446861,-3.473205328
3.925958933,-1.193414563,-1.159000039,13.980087280,-3.717551231
3.937155191,-1.188842936,-1.159000039,13.927727699,-3.961897373
3.948056549,-1.183247035,-1.139999986,13.875367165,-4.206243515
3.959040820,-1.176471678,-1.120999932,13.823007584,-4.433136463
3.970123914,-1.168485348,-1.120999932,13.770648003,-4.660028934
3.980915960,-1.159606124,-1.101999998,13.718287468,-4.886921883
3.992161135,-1.149205656,-1.101999998,13.648474693,-5.131268024
4.003070063,-1.138005995,-1.120999932,13.578661919,-5.358160973
4.014131975,-1.125543870,-1.101999998,13.526301384,-5.567600250
4.025056655,-1.112155736,-1.082999945,13.456488609,-5.794493198
4.036060218,-1.097598401,-1.064000010,13.386675835,-6.021386147
4.047083625,-1.081949616,-1.044999957,13.316862106,-6.230825424
4.057950412,-1.065494420,-1.006999969,13.229596138,-6.440264702
4.068869596,-1.047946839,-1.064000010,13.159782410,-6.632251263
4.080056840,-1.028932763,-1.082999945,13.072516441,-6.824237347
4.091103951,-1.009146644,-1.026000023,13.002702713,-7.016223431
4.102007039,-0.988653097,-1.006999969,12.915436745,-7.208209991
4.113066723,-0.966905479,-1.006999969,12.828169823,-7.382742882
4.124169553,-0.944122102,-0.949999988,12.740903854,-7.557275772
4.134948265,-0.921113606,-1.006999969,12.653636932,-7.731808662
4.146000091,-0.896634062,-0.874000013,12.566370964,-7.888888359
4.157081764,-0.871209427,-0.893000007,12.479104042,-8.028514862
4.168064386,-0.845168172,-0.911999941,12.391838074,-8.185594559
4.179067824,-0.818260357,-0.817000031,12.287117958,-8.325220108
4.190091395,-0.790509199,-0.797999978,12.199851036,-8.464846611
4.200930218,-0.762474285,-0.778999984,12.095131874,-8.604473114
4.211954770,-0.733224581,-0.740999937,11.990411758,-8.726646423
