t,tau_cmd,tau_meas,q,dq
0.000008980,0.000064830,1.843000054,24.015729904,9.320057869
0.050675622,0.364303108,0.000000000,27.000244141,0.000000000
0.101244980,0.718663680,0.000000000,27.000244141,0.000000000
0.151595995,1.053523273,0.000000000,27.000244141,0.000000000
0.202478384,1.365164673,0.000000000,27.000244141,0.000000000
0.253388508,1.642136888,0.000000000,27.000244141,0.000000000
0.304531912,1.878162900,0.000000000,27.000244141,0.000000000
0.355317076,2.064673406,0.000000000,27.000244141,0.000000000
0.406408608,2.199381009,0.000000000,27.000244141,0.000000000
0.457196894,2.277254886,1.843000054,27.052602768,1.047197580
0.507640320,2.297338055,1.843000054,27.174776077,2.687807083
0.558094100,2.259833881,1.843000054,27.401668549,4.433136463
0.608651651,2.165421957,1.823999882,27.715827942,6.143558979
0.659181058,2.016594333,1.881000042,28.099800110,7.801621914
0.709701832,1.817094758,1.843000054,28.588493347,9.424777985
0.760234164,1.571856489,0.874000013,29.129545212,10.768681526
0.810584969,1.288172568,0.056999996,29.688051224,10.524335861
0.861204759,0.970563987,-0.018999999,30.176742554,9.686577797
0.911587137,0.630110453,0.056999996,30.613075256,8.779006004
0.962257981,0.271835977,0.018999999,31.014501572,7.871434689
1.012590349,-0.090870814,0.018999999,31.363567352,6.981317043
1.063105824,-0.452606380,0.037999999,31.677726746,6.091198921
1.113576578,-0.802664269,0.000000000,31.939525604,5.183628082
1.164081717,-1.132800755,-0.018999999,32.148963928,4.310963154
1.214624479,-1.434690856,0.037999999,32.323497772,3.473205328
1.265171479,-1.700505180,0.075999998,32.463123322,2.652900457
1.315670199,-1.923337461,-0.018999999,32.567844391,1.850049019
1.366095783,-2.097647751,-0.075999998,32.620204926,1.082104087
1.416592277,-2.219558490,-1.786000013,32.602748871,-0.523598790
1.467085760,-2.285725595,-1.804999948,32.480575562,-2.251474619
1.517732294,-2.294435182,-1.843000054,32.288589478,-4.014257431
1.568111004,-2.245592113,-1.823999882,31.991886139,-5.707226753
1.618728068,-2.139989624,-1.786000013,31.625366211,-7.330382824
1.669209673,-1.980883501,-1.861999989,31.171581268,-8.901179314
1.719918552,-1.771014182,-1.881000042,30.647981644,-10.367256165
1.770819826,-1.515249997,-0.949999988,30.072023392,-11.239920616
1.821686972,-1.221029752,0.000000000,29.513517380,-10.733775139
1.872075208,-0.898877017,-0.037999999,29.007371902,-9.773843765
1.922674187,-0.552769974,-0.037999999,28.571039200,-8.709193230
1.973227740,-0.193051318,-0.037999999,28.169614792,-7.731808662
2.023711074,0.171020988,-0.018999999,27.838001251,-6.806784153
2.074230995,0.531057542,-0.018999999,27.541296005,-5.864306450
2.124848915,0.878398716,0.000000000,27.296949387,-4.921828270
2.175938896,1.206475876,0.000000000,27.087509155,-4.031710625
2.226838796,1.502501021,0.037999999,26.930429459,-3.193952560
2.277846320,1.760688162,-0.018999999,26.808258057,-2.373647690
2.328774379,1.973466415,-0.133000001,26.720991135,-1.553343058
2.379780022,2.136041234,-0.018999999,26.686084747,-0.802851439
2.430827486,2.243952313,1.804999948,26.703536987,0.680678427
2.482079274,2.294359037,1.786000013,26.825710297,2.408554316
2.532939113,2.285707054,1.823999882,27.035150528,4.153883457
2.583747611,2.218921586,1.861999989,27.331855774,5.881759644
2.634686055,2.095336403,1.843000054,27.715827942,7.522368908
2.685231437,1.919767484,1.899999976,28.169614792,9.093165398
2.735894947,1.695317236,1.006999969,28.710666656,10.559242249
2.786744591,1.426956678,0.893000007,29.286624908,11.100294113
2.837124054,1.125218868,0.018999999,29.827676773,10.594148636
