t,tau_cmd,tau_meas,tau_pred,q,dq_raw,dq_filt,ddq
0.000008980,0.000064830,1.843000054,-3.765825760,24.015729904,9.320057869,9.320057869,-132.056710271
0.050675622,0.364303108,0.000000000,-2.224249756,27.000244141,0.000000000,2.629187805,-84.645266913
0.101244980,0.718663680,0.000000000,-0.220490127,27.000244141,0.000000000,0.741693733,-23.920991657
0.151595995,1.053523273,0.000000000,0.345007073,27.000244141,0.000000000,0.209231761,-6.783532649
0.202478384,1.365164673,0.000000000,0.506408566,27.000244141,0.000000000,0.059024268,-1.892475225
0.253388508,1.642136888,0.000000000,0.551244126,27.000244141,0.000000000,0.016650743,-0.533707511
0.304531912,1.878162900,0.000000000,0.563913121,27.000244141,0.000000000,0.004697174,-0.149768876
0.355317076,2.064673406,0.000000000,0.567449895,27.000244141,0.000000000,0.001325072,-0.042580976
0.406408608,2.199381009,0.000000000,0.814421201,27.000244141,0.000000000,0.000373803,7.411245662
0.457196894,2.277254886,1.843000054,1.274464004,27.052602768,1.047197580,0.751888651,21.196019465
0.507640320,2.297338055,1.843000054,1.574854963,27.174776077,2.687807083,2.141684601,30.077909681
0.558094100,2.259833881,1.843000054,1.680056779,27.401668549,4.433136463,3.786718021,33.035108385
0.608651651,2.165421957,1.823999882,1.694093335,27.715827942,6.143558979,5.478694276,33.234683944
0.659181058,2.016594333,1.881000042,1.683361483,28.099800110,7.801621914,7.146324157,32.689962263
0.709701832,1.817094758,1.843000054,1.611369223,28.588493347,9.424777985,8.782026287,30.300602899
0.760234164,1.571856489,0.874000013,1.155188639,29.129545212,10.768681526,10.208246194,16.344013973
0.810584969,1.288172568,0.056999996,0.514086349,29.688051224,10.524335861,10.435166984,-3.034779096
0.861204759,0.970563987,-0.018999999,0.172092980,30.176742554,9.686577797,9.897754765,-13.285121791
0.911587137,0.630110453,0.056999996,0.057625517,30.613075256,8.779006004,9.094604967,-16.633445106
0.962257981,0.271835977,0.018999999,0.025917498,31.014501572,7.871434689,8.216490956,-17.474125757
1.012590349,-0.090870814,0.018999999,0.017535762,31.363567352,6.981317043,7.329759535,-17.609668010
1.063105824,-0.452606380,0.037999999,0.009297178,31.677726746,6.091198921,6.440596801,-17.740567919
1.113576578,-0.802664269,0.000000000,0.007939950,31.939525604,5.183628082,5.538218888,-17.662035576
1.164081717,-1.132800755,-0.018999999,0.021673292,32.148963928,4.310963154,4.657171928,-17.130887952
1.214624479,-1.434690856,0.037999999,0.035352559,32.323497772,3.473205328,3.807202240,-16.605487642
1.265171479,-1.700505180,0.075999998,0.044544956,32.463123322,2.652900457,2.978528926,-16.218323110
1.315670199,-1.923337461,-0.018999999,0.056382145,32.567844391,1.850049019,2.168393138,-15.753792366
1.366095783,-2.097647751,-0.075999998,-0.131498876,32.620204926,1.082104087,1.388546168,-21.320854331
1.416592277,-2.219558490,-1.786000013,-0.415495179,32.602748871,-0.523598790,0.015817196,-29.710206790
1.467085760,-2.285725595,-1.804999948,-1.674089189,32.480575562,-2.251474619,-1.611871724,-33.142999988
1.517732294,-2.294435182,-1.843000054,-1.707315335,32.288589478,-4.014257431,-3.336544557,-33.917395953
1.568111004,-2.245592113,-1.823999882,-1.689218176,31.991886139,-5.707226753,-5.038457438,-33.145846314
1.618728068,-2.139989624,-1.786000013,-1.659099820,31.625366211,-7.330382824,-6.683830800,-32.018978775
1.669209673,-1.980883501,-1.861999989,-1.618214960,31.171581268,-8.901179314,-8.275665422,-30.574263174
1.719918552,-1.771014182,-1.881000042,-1.444377505,30.647981644,-10.367256165,-9.777218533,-25.128936066
1.770819826,-1.515249997,-0.949999988,-0.936145199,30.072023392,-11.239920616,-10.827292440,-9.651213423
1.821686972,-1.221029752,0.000000000,-0.360397551,29.513517380,-10.733775139,-10.760156364,7.716208930
1.872075208,-0.898877017,-0.037999999,-0.064676156,29.007371902,-9.773843765,-10.052082494,16.547444225
1.922674187,-0.552769974,-0.037999999,0.025991575,28.571039200,-8.709193230,-9.088022216,19.156173343
1.973227740,-0.193051318,-0.037999999,0.022666429,28.169614792,-7.731808662,-8.114396430,18.926890166
2.023711074,0.171020988,-0.018999999,0.016444446,27.838001251,-6.806784153,-7.175661504,18.614799490
