t,tau_cmd,tau_meas,tau_pred,q,dq_raw,dq_filt,ddq
3.176581630,-0.436784272,-0.417999983,-0.562365668,-1.221730471,-11.047934532,-11.047934532,1.713591873
3.187171206,-0.408055336,-0.474999994,-0.529259958,-1.326450229,-10.995573997,-11.029788321,2.568732666
3.197712725,-0.379295286,-0.437000006,-0.484213026,-1.448623300,-10.925761223,-10.993736403,3.723006152
3.208083848,-0.350853920,-0.417999983,-0.444135600,-1.553343058,-10.873401642,-10.952032856,4.742045624
3.218590115,-0.321905276,-0.361000001,-0.406436386,-1.658062816,-10.786134720,-10.894538740,5.685635848
3.229061661,-0.292926669,-0.361000001,-0.382585698,-1.780235887,-10.716321945,-10.832775436,6.261784013
3.239708202,-0.263346853,-0.284999996,-0.352074085,-1.884955645,-10.629055023,-10.762173528,7.005733759
3.250071349,-0.234452445,-0.266000003,-0.331734037,-1.989675403,-10.541789055,-10.685796477,7.477637425
3.260635203,-0.204906425,-0.246999994,-0.309141591,-2.094395161,-10.454522133,-10.605645402,8.005639394
3.271162415,-0.175382055,-0.151999995,-0.281076571,-2.199114799,-10.349802017,-10.516979613,8.670478528
3.281727059,-0.145683294,-0.227999985,-0.258346915,-2.321287870,-10.245082855,-10.422750322,9.190541129
3.292076305,-0.116533954,-0.208999991,-0.232627347,-2.426007748,-10.140362740,-10.324885302,9.786197393
3.302578155,-0.086909519,-0.151999995,-0.206377019,-2.530727386,-10.018189430,-10.218595935,10.388893468
3.313068836,-0.057282584,-0.227999985,-0.177189189,-2.635447264,-9.896017075,-10.106802115,11.064273347
3.323651232,-0.027373977,-0.037999999,-0.142791760,-2.722713709,-9.756390572,-9.985362523,11.868651827
3.334074288,0.002094999,-0.075999998,-0.118168966,-2.827433348,-9.616764069,-9.857620026,12.410982807
3.344566734,0.031759319,-0.075999998,-0.096294697,-2.932153225,-9.477137566,-9.725758975,12.877704673
3.355223930,0.061876642,-0.056999996,-0.062849166,-3.019419670,-9.320057869,-9.585158080,13.641353352
3.365616483,0.091222132,-0.037999999,-0.029661858,-3.106686115,-9.162978172,-9.438846246,14.393532462
3.376224134,0.121138815,0.056999996,0.006659286,-3.211405754,-8.988445282,-9.282754045,15.220048494
