t,tau_cmd,tau_meas,tau_pred,q,dq_raw,dq_filt,ddq
3.163539713,1.194375184,1.177999973,0.709402343,-3.368485451,5.340707302,5.340707302,6.379066611
3.173979697,1.190919397,1.120999932,0.776746937,-3.298672199,5.532693863,5.407304655,8.097660367
3.184554412,1.186583232,1.139999986,0.891734414,-3.228859186,5.707226753,5.511343281,11.038053732
3.195060781,1.181445104,1.120999932,0.979997806,-3.176499128,5.881759644,5.639835345,13.264999967
3.205585101,1.175472379,1.101999998,1.028174302,-3.106686115,6.073745728,5.790352563,14.430818027
3.216079586,1.168697728,1.082999945,1.052696878,-3.036872864,6.230825424,5.943146210,14.977129376
3.226496510,1.161169146,1.159000039,1.077200351,-2.967059612,6.405358315,6.103480885,15.518278225
3.237058558,1.152723150,1.101999998,1.089719983,-2.897246599,6.579891205,6.268740715,15.743232432
3.247694320,1.143397478,1.139999986,1.094717648,-2.809980154,6.754424095,6.437217235,15.769641471
3.258561078,1.133025573,1.159000039,1.099017344,-2.740166903,6.928956985,6.607794623,15.776512763
3.269025729,1.122238625,1.139999986,1.100206908,-2.652900457,7.086036682,6.773689857,15.705008807
3.279492821,1.110672662,1.082999945,1.087729836,-2.583087206,7.243116379,6.936527109,15.278273934
3.290220832,1.098020897,1.101999998,1.073305971,-2.495820761,7.400196075,7.097367148,14.801902615
3.301142065,1.084321444,1.026000023,1.084315055,-2.408554316,7.557275772,7.256902779,14.990924587
3.311477437,1.070604393,1.064000010,1.081234255,-2.321287870,7.714355469,7.415586482,14.812291610
3.322146482,1.055686914,1.120999932,1.052406623,-2.234021425,7.853981495,7.567659354,13.964957948
3.332501143,1.040483124,1.006999969,1.018902291,-2.146754980,7.976154804,7.709360501,13.001831580
3.343491397,1.023575492,1.064000010,1.007073516,-2.059488535,8.098327637,7.844287559,12.609296766
3.354053745,1.006590125,1.026000023,1.011919429,-1.972222090,8.237954140,7.980844786,12.651479024
3.364687711,0.988773090,0.987999976,0.993630584,-1.884955645,8.360127449,8.112412441,12.092213986
3.375555922,0.969833953,1.006999969,0.990705328,-1.780235887,8.482299805,8.240721002,11.936429252
3.386016809,0.950921076,1.026000023,0.985254202,-1.692969322,8.604473114,8.366901334,11.715957294
3.396459356,0.931385818,0.987999976,0.964279777,-1.588249564,8.709193230,8.485637428,11.094450466
3.406987411,0.911041234,0.930999994,0.951168482,-1.500983119,8.813912392,8.599511252,10.681421390
3.417483117,0.890124276,0.911999941,0.933939589,-1.413716674,8.918632507,8.710209787,10.162759202
3.427972222,0.868601716,0.817000031,0.908871603,-1.308996916,9.005898476,8.812779904,9.444280733
3.438656063,0.846059158,0.911999941,0.883718525,-1.221730471,9.093165398,8.910041565,8.726861467
3.449155552,0.823311209,0.874000013,0.873333059,-1.117010713,9.162978172,8.997781606,8.401221742
3.459525345,0.800281506,0.759999990,0.863172331,-1.012290955,9.250245094,9.085357528,8.081556158
3.470083221,0.776275773,0.817000031,0.834434620,-0.925024509,9.320057869,9.166771672,7.280267065
3.480488822,0.752081415,0.722000003,0.806892750,-0.820304751,9.372418404,9.238107541,6.516458742
3.490975613,0.727177946,0.817000031,0.787536468,-0.715584993,9.424777985,9.302860810,5.970618093
3.501459186,0.701777245,0.722000003,0.762708986,-0.628318548,9.477137566,9.363314889,5.284468459
3.512232012,0.675168374,0.740999937,0.733874067,-0.523598790,9.512043953,9.414906844,4.499081062
3.523122467,0.647765990,0.722000003,0.708260614,-0.418879032,9.546951294,9.460711149,3.801452586
3.533671821,0.620758984,0.627000034,0.691845225,-0.314159274,9.564404488,9.496680864,3.350259751
3.544494998,0.592597667,0.627000034,0.680391601,-0.209439516,9.599310875,9.532281726,3.028950573
3.555056028,0.564695627,0.646000028,0.653357404,-0.104719758,9.616764069,9.561587425,2.304399353
3.565450746,0.536844410,0.588999987,0.623583213,0.000000000,9.616764069,9.580727403,1.514535945
3.576025781,0.508134207,0.569999993,0.592313808,0.087266460,9.616764069,9.593227999,0.689706949
3.586520810,0.479286306,0.513000011,0.561372741,0.174532920,9.599310875,9.595338061,-0.120116848
3.597074494,0.449940977,0.493999988,0.540910459,0.279252678,9.581857681,9.590661913,-0.651923675
3.607650677,0.420215557,0.493999988,0.515652938,0.383972436,9.564404488,9.581553593,-1.306293745
3.618014020,0.390800227,0.417999983,0.488210820,0.488692194,9.529498100,9.563496297,-2.012215385
3.628476436,0.360834839,0.493999988,0.459942564,0.575958669,9.494590759,9.539593966,-2.736110269
3.639055044,0.330283098,0.342000008,0.428869409,0.680678427,9.442231178,9.505820227,-3.527195384
3.649483111,0.299937537,0.323000014,0.397045670,0.785398185,9.389871597,9.465599329,-4.333907060
3.659971394,0.269208988,0.361000001,0.376001755,0.872664630,9.320057869,9.415113107,-4.852583883
3.670425550,0.238394266,0.323000014,0.351545380,0.977384388,9.267698288,9.363977045,-5.460029618
3.680977406,0.207124754,0.323000014,0.312466366,1.064650893,9.180432320,9.300308042,-6.441828281
3.691471001,0.175883396,0.227999985,0.285437995,1.169370651,9.093165398,9.228453263,-7.103670379
3.701960621,0.144531611,0.227999985,0.258265522,1.256637096,9.005898476,9.151252235,-7.765971913
3.712569489,0.112721330,0.113999993,0.217671709,1.343903542,8.901179314,9.064505566,-8.773082627
3.723141962,0.080940435,0.133000001,0.174335923,1.431169987,8.779006004,8.965469909,-9.844244239
3.733523640,0.049677331,0.151999995,0.149593589,1.518436432,8.656832695,8.858408136,-10.424578295
3.744179077,0.017554864,0.075999998,0.117954408,1.605702877,8.534660339,8.746104721,-11.181892033
3.754982258,-0.015025743,0.094999999,0.075282074,1.710422635,8.377580643,8.618269063,-12.217907323
3.765459977,-0.046614461,0.075999998,0.042646451,1.780235887,8.237954140,8.486343332,-12.989124718
3.775965565,-0.078254728,0.075999998,0.013967089,1.867502332,8.080874443,8.345692055,-13.651565499
3.786482853,-0.109875582,0.056999996,-0.006666398,1.937315464,7.923794746,8.199341998,-14.100235990
3.796988364,-0.141384399,0.000000000,-0.026578691,2.024581909,7.766715050,8.049269984,-14.527759360
3.807719338,-0.173467525,-0.113999993,-0.064026607,2.094395161,7.592182159,7.890712848,-15.408257805
3.818694401,-0.206149733,-0.056999996,-0.079996365,2.181661606,7.382742882,7.714505434,-15.716597128
3.830529206,-0.241215660,-0.189999998,-0.137615473,2.251474619,7.190756321,7.532824463,-17.109888022
3.841094861,-0.272341800,-0.133000001,-0.211948662,2.321287870,6.963863850,7.335460278,-18.930235071
3.851603724,-0.303110191,-0.113999993,-0.242604396,2.391101122,6.754424095,7.133907254,-19.606659096
3.862103230,-0.333640045,-0.189999998,-0.278081170,2.460914135,6.527531624,6.923564343,-20.403625826
3.872506749,-0.363661721,-0.246999994,-0.308445863,2.513274193,6.300638676,6.707480464,-21.063458933
3.883081286,-0.393922023,-0.323000014,-0.343424308,2.583087206,6.056292534,6.481592816,-21.837791085
3.893494705,-0.423449479,-0.303999990,-0.367621786,2.635447264,5.811946392,6.249302184,-22.326446971
3.904076856,-0.453158149,-0.361000001,-0.396296021,2.687807083,5.567600250,6.012829670,-22.929498667
3.914511367,-0.482138584,-0.379999995,-0.441098871,2.740166903,5.305800915,5.767571650,-23.948573203
3.925047522,-0.511064829,-0.379999995,-0.478863287,2.792526722,5.026548386,5.510521427,-24.776434680
3.935572146,-0.539601672,-0.342000008,-0.508588112,2.827433348,4.747295380,5.245769381,-25.389451423
3.946100840,-0.567771809,-0.323000014,-0.542596117,2.879793167,4.468042850,4.975987328,-26.111281116
