t,tau_cmd,tau_meas,q,dq
3.163539713,1.194375184,1.177999973,-3.368485451,5.340707302
3.173979697,1.190919397,1.120999932,-3.298672199,5.532693863
3.184554412,1.186583232,1.139999986,-3.228859186,5.707226753
3.195060781,1.181445104,1.120999932,-3.176499128,5.881759644
3.205585101,1.175472379,1.101999998,-3.106686115,6.073745728
3.216079586,1.168697728,1.082999945,-3.036872864,6.230825424
3.226496510,1.161169146,1.159000039,-2.967059612,6.405358315
3.237058558,1.152723150,1.101999998,-2.897246599,6.579891205
3.247694320,1.143397478,1.139999986,-2.809980154,6.754424095
3.258561078,1.133025573,1.159000039,-2.740166903,6.928956985
3.269025729,1.122238625,1.139999986,-2.652900457,7.086036682
3.279492821,1.110672662,1.082999945,-2.583087206,7.243116379
3.290220832,1.098020897,1.101999998,-2.495820761,7.400196075
3.301142065,1.084321444,1.026000023,-2.408554316,7.557275772
3.311477437,1.070604393,1.064000010,-2.321287870,7.714355469
3.322146482,1.055686914,1.120999932,-2.234021425,7.853981495
3.332501143,1.040483124,1.006999969,-2.146754980,7.976154804
3.343491397,1.023575492,1.064000010,-2.059488535,8.098327637
3.354053745,1.006590125,1.026000023,-1.972222090,8.237954140
3.364687711,0.988773090,0.987999976,-1.884955645,8.360127449
3.375555922,0.969833953,1.006999969,-1.780235887,8.482299805
3.386016809,0.950921076,1.026000023,-1.692969322,8.604473114
3.396459356,0.931385818,0.987999976,-1.588249564,8.709193230
3.406987411,0.911041234,0.930999994,-1.500983119,8.813912392
3.417483117,0.890124276,0.911999941,-1.413716674,8.918632507
3.427972222,0.868601716,0.817000031,-1.308996916,9.005898476
3.438656063,0.846059158,0.911999941,-1.221730471,9.093165398
3.449155552,0.823311209,0.874000013,-1.117010713,9.162978172
3.459525345,0.800281506,0.759999990,-1.012290955,9.250245094
3.470083221,0.776275773,0.817000031,-0.925024509,9.320057869
3.480488822,0.752081415,0.722000003,-0.820304751,9.372418404
3.490975613,0.727177946,0.817000031,-0.715584993,9.424777985
3.501459186,0.701777245,0.722000003,-0.628318548,9.477137566
3.512232012,0.675168374,0.740999937,-0.523598790,9.512043953
3.523122467,0.647765990,0.722000003,-0.418879032,9.546951294
3.533671821,0.620758984,0.627000034,-0.314159274,9.564404488
3.544494998,0.592597667,0.627000034,-0.209439516,9.599310875
3.555056028,0.564695627,0.646000028,-0.104719758,9.616764069
3.565450746,0.536844410,0.588999987,0.000000000,9.616764069
3.576025781,0.508134207,0.569999993,0.087266460,9.616764069
3.586520810,0.479286306,0.513000011,0.174532920,9.599310875
3.597074494,0.449940977,0.493999988,0.279252678,9.581857681
3.607650677,0.420215557,0.493999988,0.383972436,9.564404488
3.618014020,0.390800227,0.417999983,0.488692194,9.529498100
3.628476436,0.360834839,0.493999988,0.575958669,9.494590759
3.639055044,0.330283098,0.342000008,0.680678427,9.442231178
3.649483111,0.299937537,0.323000014,0.785398185,9.389871597
3.659971394,0.269208988,0.361000001,0.872664630,9.320057869
3.670425550,0.238394266,0.323000014,0.977384388,9.267698288
3.680977406,0.207124754,0.323000014,1.064650893,9.180432320
3.691471001,0.175883396,0.227999985,1.169370651,9.093165398
3.701960621,0.144531611,0.227999985,1.256637096,9.005898476
3.712569489,0.112721330,0.113999993,1.343903542,8.901179314
3.723141962,0.080940435,0.133000001,1.431169987,8.779006004
3.733523640,0.049677331,0.151999995,1.518436432,8.656832695
3.744179077,0.017554864,0.075999998,1.605702877,8.534660339
3.754982258,-0.015025743,0.094999999,1.710422635,8.377580643
3.765459977,-0.046614461,0.075999998,1.780235887,8.237954140
3.775965565,-0.078254728,0.075999998,1.867502332,8.080874443
3.786482853,-0.109875582,0.056999996,1.937315464,7.923794746
3.796988364,-0.141384399,0.000000000,2.024581909,7.766715050
3.807719338,-0.173467525,-0.113999993,2.094395161,7.592182159
3.818694401,-0.206149733,-0.056999996,2.181661606,7.382742882
3.830529206,-0.241215660,-0.189999998,2.251474619,7.190756321
3.841094861,-0.272341800,-0.133000001,2.321287870,6.963863850
3.851603724,-0.303110191,-0.113999993,2.391101122,6.754424095
3.862103230,-0.333640045,-0.189999998,2.460914135,6.527531624
3.872506749,-0.363661721,-0.246999994,2.513274193,6.300638676
3.883081286,-0.393922023,-0.323000014,2.583087206,6.056292534
3.893494705,-0.423449479,-0.303999990,2.635447264,5.811946392
3.904076856,-0.453158149,-0.361000001,2.687807083,5.567600250
3.914511367,-0.482138584,-0.379999995,2.740166903,5.305800915
3.925047522,-0.511064829,-0.379999995,2.792526722,5.026548386
3.935572146,-0.539601672,-0.342000008,2.827433348,4.747295380
3.946100840,-0.567771809,-0.323000014,2.879793167,4.468042850
3.956595130,-0.595454326,-0.513000011,2.914699793,4.171337128
3.967166280,-0.622920782,-0.379999995,2.949606419,3.857177734
3.978294050,-0.651358101,-0.627000034,2.984513044,3.543018341
