t,tau_cmd,tau_meas,q,dq
0.000082983,0.000125135,0.817000031,0.366519153,0.785398185
0.010840515,0.016346606,0.000000000,0.471238911,0.000000000
0.021520763,0.032448590,0.000000000,0.471238911,0.000000000
0.032608802,0.049159155,0.000000000,0.471238911,0.000000000
0.043350890,0.065339273,0.000000000,0.471238911,0.000000000
0.053887708,0.081198658,0.037999999,0.471238911,0.000000000
0.064455105,0.097089768,0.056999996,0.471238911,0.000000000
0.075383668,0.113505953,0.056999996,0.471238911,0.000000000
0.085989640,0.129417123,0.094999999,0.471238911,0.000000000
0.096975377,0.145873746,0.094999999,0.471238911,0.000000000
0.107982897,0.162335115,0.113999993,0.471238911,0.000000000
0.119036858,0.178834673,0.113999993,0.471238911,0.000000000
0.129926885,0.195055811,0.133000001,0.471238911,0.000000000
0.140914724,0.211385612,0.151999995,0.471238911,0.000000000
0.151239789,0.226693747,0.171000004,0.471238911,0.000000000
0.161974141,0.242568200,0.189999998,0.471238911,0.000000000
0.172843551,0.258597399,0.189999998,0.471238911,0.000000000
0.183350223,0.274045840,0.227999985,0.471238911,0.000000000
0.194093024,0.289792058,0.227999985,0.471238911,0.000000000
0.204988959,0.305708771,0.246999994,0.471238911,0.000000000
0.215989815,0.321720599,0.284999996,0.471238911,0.000000000
0.227075068,0.337793068,0.303999990,0.471238911,0.000000000
0.238097928,0.353710085,0.303999990,0.471238911,0.000000000
0.249080222,0.369501038,0.323000014,0.471238911,0.000000000
0.260033587,0.385180300,0.342000008,0.471238911,0.000000000
0.271056328,0.400885196,0.342000008,0.471238911,0.000000000
0.281922158,0.416291262,0.398999989,0.471238911,0.000000000
0.292862519,0.431724581,0.342000008,0.471238911,0.000000000
0.303602867,0.446796390,0.379999995,0.471238911,0.000000000
0.314532957,0.462050887,0.398999989,0.471238911,0.000000000
0.325474948,0.477234684,0.417999983,0.471238911,0.000000000
0.336357445,0.492246436,0.437000006,0.471238911,0.000000000
0.346890695,0.506688778,0.455999970,0.471238911,0.000000000
0.357419912,0.521036870,0.474999994,0.471238911,0.000000000
0.367755341,0.535032189,0.493999988,0.471238911,0.000000000
0.378264965,0.549170829,0.493999988,0.471238911,0.000000000
0.388783370,0.563225377,0.532000005,0.471238911,0.000000000
