t,tau_cmd,tau_meas,q,dq
3.161416343,0.700750395,0.740999937,-17.749998093,0.000000000
3.171766529,0.661643792,0.684000015,-17.749998093,0.000000000
3.182214136,0.621594583,0.684000015,-17.749998093,0.000000000
3.192756565,0.580632224,0.646000028,-17.749998093,0.000000000
3.203266609,0.539282170,0.607999980,-17.749998093,0.000000000
3.213955029,0.496742159,0.532000005,-17.749998093,0.000000000
3.224888049,0.452759618,0.532000005,-17.749998093,0.000000000
3.235317413,0.410399457,0.493999988,-17.749998093,0.000000000
3.246036813,0.366489771,0.437000006,-17.749998093,0.000000000
3.256873695,0.321756811,0.361000001,-17.749998093,0.000000000
3.267327810,0.278317141,0.361000001,-17.749998093,0.000000000
3.277969167,0.233849946,0.303999990,-17.749998093,0.000000000
3.288838657,0.188211210,0.266000003,-17.749998093,0.000000000
3.299350393,0.143905084,0.208999991,-17.749998093,0.000000000
3.309921663,0.099219911,0.171000004,-17.749998093,0.000000000
3.320303520,0.055248894,0.133000001,-17.749998093,0.000000000
3.330784604,0.010809450,0.075999998,-17.749998093,0.000000000
3.341360286,-0.034040588,0.018999999,-17.749998093,0.000000000
3.351755754,-0.078096925,0.000000000,-17.749998093,0.000000000
3.362258038,-0.122537310,0.000000000,-17.749998093,0.000000000
3.372756378,-0.166853032,-0.056999996,-17.749998093,0.000000000
3.383243730,-0.210975611,-0.094999999,-17.749998093,0.000000000
3.393749063,-0.254987853,-0.133000001,-17.749998093,0.000000000
3.404247795,-0.298747706,-0.189999998,-17.749998093,0.000000000
3.414761088,-0.342304458,-0.208999991,-17.749998093,0.000000000
3.425256710,-0.385486340,-0.266000003,-17.749998093,0.000000000
3.435761548,-0.428366229,-0.323000014,-17.749998093,0.000000000
3.446345723,-0.471187704,-0.361000001,-17.749998093,0.000000000
3.456881811,-0.513395607,-0.398999989,-17.749998093,0.000000000
3.467496480,-0.555457527,-0.437000006,-17.749998093,0.000000000
3.478468973,-0.598411060,-0.493999988,-17.749998093,0.000000000
3.489479577,-0.640934815,-0.532000005,-17.749998093,0.000000000
3.500283933,-0.682058482,-0.588999987,-17.749998093,0.000000000
3.510783318,-0.721411942,-0.627000034,-17.749998093,0.000000000
3.521345190,-0.760358141,-0.664999962,-17.749998093,0.000000000
3.531823095,-0.798324836,-0.703000009,-17.749998093,0.000000000
3.542332601,-0.835702213,-0.740999937,-17.749998093,0.000000000
3.552887062,-0.872496835,-0.817000031,-17.749998093,0.000000000
3.563339245,-0.908169316,-0.797999978,-17.749998093,0.000000000
3.573777461,-0.943002620,-0.835999966,-17.749998093,0.000000000
3.584487734,-0.977889814,-0.874000013,-17.749998093,0.000000000
3.595631001,-1.013235175,-0.930999994,-17.749998093,0.000000000
3.606598507,-1.047041149,-0.968999982,-17.749998093,0.000000000
3.617466589,-1.079547637,-1.006999969,-17.749998093,0.000000000
3.628546474,-1.111638146,-1.026000023,-17.749998093,0.000000000
3.639390505,-1.141989455,-1.064000010,-17.749998093,0.000000000
3.649886544,-1.170344694,-1.082999945,-17.749998093,0.000000000
3.660275325,-1.197395334,-1.120999932,-17.749998093,0.000000000
3.670912495,-1.224022158,-1.139999986,-17.749998093,0.000000000
3.681430157,-1.249261388,-1.177999973,-17.749998093,0.000000000
3.691776630,-1.273012055,-1.197000027,-17.749998093,0.000000000
3.702282841,-1.296014585,-1.215999961,-17.749998093,0.000000000
3.712777196,-1.317849550,-1.273000002,-17.749998093,0.000000000
3.723273038,-1.338527169,-1.292000055,-17.749998093,0.000000000
3.733768663,-1.358025666,-1.310999990,-17.749998093,0.000000000
3.744274701,-1.376345870,-1.329999924,-17.749998093,0.000000000
3.754732248,-1.393375545,-1.348999977,-17.749998093,0.000000000
3.765236904,-1.409255575,-1.368000031,-17.749998093,0.000000000
3.775795105,-1.423963906,-1.368000031,-17.749998093,0.000000000
3.786215417,-1.437236039,-1.406000018,-17.749998093,0.000000000
3.796838428,-1.449482130,-1.386999965,-17.749998093,0.000000000
3.807280241,-1.460245103,-1.406000018,-17.749998093,0.000000000
3.817934959,-1.469915566,-1.444000006,-17.749998093,0.000000000
3.829002443,-1.478548127,-1.444000006,-17.749998093,0.000000000
3.839929444,-1.485650877,-1.444000006,-17.749998093,0.000000000
3.850880401,-1.491346552,-1.462999940,-17.749998093,0.000000000
3.861335365,-1.495450322,-1.462999940,-17.749998093,0.000000000
3.871904656,-1.498270763,-1.462999940,-17.749998093,0.000000000
3.882920098,-1.499786396,-1.481999874,-17.749998093,0.000000000
3.893875090,-1.499850934,-1.444000006,-17.749998093,-0.034906585
3.904742271,-1.498493333,-1.444000006,-17.767452240,-0.087266460
3.915376253,-1.495795440,-1.368000031,-17.767452240,-0.191986218
3.925795869,-1.491840399,-1.462999940,-17.767452240,-0.366519153
3.936299939,-1.486542799,-1.462999940,-17.784904480,-0.541052043
3.946785294,-1.479947008,-1.444000006,-17.784904480,-0.767944872
3.957357453,-1.471979770,-1.481999874,-17.802358627,-0.994837701
3.967900840,-1.462724402,-1.348999977,-17.819810867,-1.239183784
3.978358244,-1.452260549,-1.444000006,-17.837265015,-1.483529806
3.988932870,-1.440388477,-1.406000018,-17.872171402,-1.745329261
3.999820898,-1.426819320,-1.424999952,-17.889625549,-2.007128716
4.010310854,-1.412467220,-1.386999965,-17.924531937,-2.251474619
4.020779489,-1.396905617,-1.329999924,-17.959438324,-2.513274193
4.031278235,-1.380070212,-1.329999924,-17.994344711,-2.757620335
4.041873564,-1.361847161,-1.368000031,-18.029251099,-3.001966238
4.052453944,-1.342430290,-1.348999977,-18.064157486,-3.246312380
4.063378314,-1.321121837,-1.254000068,-18.116518021,-3.508111715
4.073755791,-1.299712523,-1.273000002,-18.151424408,-3.735004663
4.084244553,-1.276936746,-1.273000002,-18.203784943,-3.961897373
4.094756919,-1.252982960,-1.292000055,-18.256143570,-4.188790321
4.105240919,-1.227991389,-1.254000068,-18.308504105,-4.398229599
4.115761253,-1.201828665,-1.197000027,-18.360864639,-4.607669353
4.126263113,-1.174651373,-1.234999895,-18.413223267,-4.817108631
4.136773696,-1.146414617,-1.197000027,-18.465583801,-5.009094715
4.147414140,-1.116797866,-1.120999932,-18.517942429,-5.201081276
4.157763360,-1.087021832,-1.139999986,-18.587757111,-5.375614166
4.168259717,-1.055871957,-1.139999986,-18.640115738,-5.550147057
4.178754192,-1.023798004,-1.006999969,-18.709930420,-5.707226753
