t,tau_cmd,tau_meas,q,dq
0.000060472,0.000091190,0.835999966,19.146261215,0.715584993
0.010501709,0.015835744,0.000000000,19.233528137,0.000000000
0.021054875,0.031746299,0.000000000,19.233528137,0.000000000
0.031492143,0.047476638,0.000000000,19.233528137,0.000000000
0.042090656,0.063441623,0.000000000,19.233528137,0.000000000
0.052564927,0.079208412,0.018999999,19.233528137,0.000000000
0.063098822,0.095051107,0.056999996,19.233528137,0.000000000
0.073526238,0.110717266,0.056999996,19.233528137,0.000000000
0.083981116,0.126405596,0.094999999,19.233528137,0.000000000
0.094660114,0.142407691,0.075999998,19.233528137,0.000000000
0.104986533,0.157857100,0.094999999,19.233528137,0.000000000
0.115595576,0.173701636,0.113999993,19.233528137,0.000000000
0.126230917,0.189554459,0.151999995,19.233528137,0.000000000
0.137254582,0.205950340,0.133000001,19.233528137,0.000000000
0.148216775,0.222215605,0.171000004,19.233528137,0.000000000
0.159144062,0.238387116,0.208999991,19.233528137,0.000000000
0.169482050,0.253645183,0.189999998,19.233528137,0.000000000
0.180040426,0.269184321,0.227999985,19.233528137,0.000000000
0.190660817,0.284766918,0.227999985,19.233528137,0.000000000
0.201696732,0.300905412,0.266000003,19.233528137,0.000000000
0.212573246,0.316754196,0.266000003,19.233528137,0.000000000
0.223036853,0.331945500,0.266000003,19.233528137,0.000000000
0.233508875,0.347091561,0.303999990,19.233528137,0.000000000
0.244021638,0.362236085,0.303999990,19.233528137,0.000000000
0.254636083,0.377462945,0.361000001,19.233528137,0.000000000
0.265012581,0.392283565,0.342000008,19.233528137,0.000000000
0.275544754,0.407258314,0.361000001,19.233528137,0.000000000
0.286054415,0.422129948,0.398999989,19.233528137,0.000000000
0.296533801,0.436885435,0.398999989,19.233528137,0.000000000
0.307241225,0.451883738,0.437000006,19.233528137,0.000000000
0.318270404,0.467247172,0.417999983,19.233528137,0.000000000
0.329191101,0.482371070,0.437000006,19.233528137,0.000000000
0.340218540,0.497550604,0.455999970,19.233528137,0.000000000
0.351287012,0.512690541,0.455999970,19.233528137,0.000000000
0.362036012,0.527298585,0.455999970,19.233528137,0.000000000
0.372511720,0.541442673,0.474999994,19.233528137,0.000000000
0.383006230,0.555518066,0.513000011,19.233528137,0.000000000
0.393519886,0.569522259,0.513000011,19.233528137,0.000000000
0.404006238,0.583391061,0.513000011,19.233528137,0.000000000
0.414502112,0.597171015,0.550999999,19.233528137,0.000000000
0.425103776,0.610984392,0.532000005,19.233528137,0.000000000
0.435538570,0.624474465,0.588999987,19.233528137,0.000000000
0.446116161,0.638039548,0.588999987,19.233528137,0.000000000
0.456584759,0.651353870,0.569999993,19.233528137,0.000000000
0.467060098,0.664563934,0.607999980,19.233528137,0.000000000
0.477618484,0.677762191,0.627000034,19.233528137,0.000000000
0.488300466,0.690993521,0.664999962,19.233528137,0.000000000
0.499143430,0.704296906,0.684000015,19.233528137,0.017453292
0.510314656,0.717866259,0.664999962,19.233528137,0.017453292
0.521222294,0.730978960,0.684000015,19.233528137,0.052359879
0.532165504,0.743996415,0.646000028,19.233528137,0.122173049
0.543183923,0.756961181,0.664999962,19.233528137,0.209439516
0.554274458,0.769864250,0.703000009,19.250982285,0.296705961
0.565169312,0.782394075,0.703000009,19.250982285,0.401425719
0.576115657,0.794835423,0.722000003,19.268434525,0.523598790
0.586704599,0.806727472,0.759999990,19.268434525,0.645771801
0.597723002,0.818950158,0.740999937,19.285888672,0.767944872
0.608741735,0.831016199,0.759999990,19.285888672,0.907571197
0.619819281,0.842986036,0.817000031,19.303340912,1.047197580
0.630648240,0.854529386,0.778999984,19.320795059,1.204277158
0.641330119,0.865760932,0.778999984,19.338247299,1.343903542
0.652277910,0.877110190,0.817000031,19.355701447,1.500983119
0.663129654,0.888196059,0.797999978,19.390607834,1.658062816
0.673608364,0.898744120,0.817000031,19.408061981,1.815142393
0.684208623,0.909255971,0.835999966,19.425514221,1.989675403
0.695242978,0.920026888,0.817000031,19.460420609,2.146754980
0.706290644,0.930633586,0.854999959,19.477874756,2.321287870
0.717306076,0.941030760,0.911999941,19.512781143,2.495820761
0.728250687,0.951182517,0.854999959,19.547687531,2.687807083
0.739131270,0.961096545,0.893000007,19.582593918,2.879793167
0.749652160,0.970511989,0.949999988,19.617500305,3.054326296
0.760538099,0.980075539,0.949999988,19.652406693,3.246312380
0.771272272,0.989326182,0.930999994,19.704767227,3.438298702
0.782176005,0.998538648,0.911999941,19.739673615,3.647738218
0.793001857,1.007499851,0.949999988,19.792034149,3.839724302
0.803536135,1.016040723,0.911999941,19.844392776,4.049163818
0.814048216,1.024386114,0.987999976,19.879301071,4.241149902
0.824492766,1.032500861,0.987999976,19.931659698,4.450589657
0.834996619,1.040482301,0.968999982,19.984020233,4.660028934
0.845655667,1.048396345,1.006999969,20.053833008,4.886921883
0.856741523,1.056427720,1.006999969,20.106193542,5.113814831
0.867588773,1.064087796,0.968999982,20.176006317,5.340707302
0.878259116,1.071430052,0.987999976,20.228366852,5.550147057
0.889340743,1.078851379,1.026000023,20.298179626,5.777040005
0.900352529,1.086018701,1.006999969,20.367992401,6.021386147
0.911320454,1.092950765,1.026000023,20.455259323,6.248278618
0.922187678,1.099614420,1.044999957,20.525072098,6.492624760
0.933144628,1.106125479,1.044999957,20.594884872,6.736970901
0.943493225,1.112082493,1.026000023,20.682151794,6.981317043
0.954066096,1.117974375,1.064000010,20.751964569,7.208209991
0.964488741,1.123589384,1.044999957,20.839231491,7.435102463
0.974991459,1.129052560,1.044999957,20.926498413,7.679448605
0.985503751,1.134323780,1.064000010,21.013763428,7.923794746
0.995988947,1.139384233,1.064000010,21.101030350,8.150687218
1.006487902,1.144253132,1.082999945,21.205749512,8.395033836
1.017049618,1.148950173,1.064000010,21.293016434,8.639379501
1.027578913,1.153431341,1.101999998,21.397737503,8.883726120
1.038003523,1.157669028,1.064000010,21.502456665,9.128071785
1.048503795,1.161736639,1.044999957,21.589723587,9.372418404
1.059111499,1.165640485,1.101999998,21.694442749,9.634217262
1.069552964,1.169280879,1.101999998,21.816616058,9.878563881
1.080067879,1.172743445,1.082999945,21.921335220,10.105456352
1.090502638,1.175977201,1.120999932,22.043508530,10.349802017
1.101070847,1.179046217,1.101999998,22.148227692,10.594148636
1.111857210,1.181964154,1.026000023,22.270401001,10.821041107
1.122567516,1.184646655,0.703000009,22.392574310,11.047934532
1.133152783,1.187086996,0.513000011,22.514747620,11.205014229
1.144309458,1.189431710,0.398999989,22.654373169,11.327186584
1.155161043,1.191488023,0.398999989,22.776546478,11.414453506
1.166105308,1.193337493,0.417999983,22.898719788,11.484266281
1.176562046,1.194893729,0.513000011,23.020893097,11.519172668
1.187063012,1.196248919,0.437000006,23.143066406,11.554080009
1.197560479,1.197395459,0.474999994,23.265239716,11.571533203
1.208015678,1.198330277,0.455999970,23.387411118,11.588986397
1.218568991,1.199064096,0.398999989,23.509584427,11.606439590
