t,tau_cmd,tau_meas,tau_pred,q,dq_raw,dq_filt,ddq
0.000060472,0.000091190,0.835999966,-0.711436903,19.146261215,0.715584993,0.715584993,-23.876128132
0.010501709,0.015835744,0.000000000,-0.561347065,19.233528137,0.000000000,0.466288681,-19.657238495
0.021054875,0.031746299,0.000000000,-0.312320697,19.233528137,0.000000000,0.303842501,-12.752978862
0.031492143,0.047476638,0.000000000,-0.153138175,19.233528137,0.000000000,0.197989505,-8.338874158
0.042090656,0.063441623,0.000000000,-0.046881572,19.233528137,0.000000000,0.129013697,-5.393037022
0.052564927,0.079208412,0.018999999,0.020014476,19.233528137,0.000000000,0.084067759,-3.537845082
0.063098822,0.095051107,0.056999996,0.064555606,19.233528137,0.000000000,0.054780137,-2.302853134
0.073526238,0.110717266,0.056999996,0.093137215,19.233528137,0.000000000,0.035695771,-1.510260117
0.083981116,0.126405596,0.094999999,0.112393639,19.233528137,0.000000000,0.023260038,-0.976423343
0.094660114,0.142407691,0.075999998,0.124780128,19.233528137,0.000000000,0.015156679,-0.632998885
0.104986533,0.157857100,0.094999999,0.132491974,19.233528137,0.000000000,0.009876378,-0.419092762
0.115595576,0.173701636,0.113999993,0.137956461,19.233528137,0.000000000,0.006435634,-0.267636969
0.126230917,0.189554459,0.151999995,0.141392500,19.233528137,0.000000000,0.004193581,-0.172372487
0.137254582,0.205950340,0.133000001,0.143656007,19.233528137,0.000000000,0.002732616,-0.109622647
0.148216775,0.222215605,0.171000004,0.145019996,19.233528137,0.000000000,0.001780624,-0.071782343
0.159144062,0.238387116,0.208999991,0.145888221,19.233528137,0.000000000,0.001160288,-0.047690254
0.169482050,0.253645183,0.189999998,0.146450076,19.233528137,0.000000000,0.000756066,-0.032098454
0.180040426,0.269184321,0.227999985,0.146866115,19.233528137,0.000000000,0.000492667,-0.020566813
0.190660817,0.284766918,0.227999985,0.147131650,19.233528137,0.000000000,0.000321031,-0.013205445
0.201696732,0.300905412,0.266000003,0.147304814,19.233528137,0.000000000,0.000209190,-0.008404890
0.212573246,0.316754196,0.266000003,0.147405940,19.233528137,0.000000000,0.000136312,-0.005598544
0.223036853,0.331945500,0.266000003,0.147472667,19.233528137,0.000000000,0.000088823,-0.003747024
0.233508875,0.347091561,0.303999990,0.147519897,19.233528137,0.000000000,0.000057879,-0.002437511
0.244021638,0.362236085,0.303999990,0.147550842,19.233528137,0.000000000,0.000037715,-0.001579592
0.254636083,0.377462945,0.361000001,0.147570693,19.233528137,0.000000000,0.000024576,-0.001029148
0.265012581,0.392283565,0.342000008,0.147583335,19.233528137,0.000000000,0.000016014,-0.000678511
0.275544754,0.407258314,0.361000001,0.147592022,19.233528137,0.000000000,0.000010435,-0.000437712
0.286054415,0.422129948,0.398999989,0.147597497,19.233528137,0.000000000,0.000006800,-0.000285894
0.296533801,0.436885435,0.398999989,0.147601116,19.233528137,0.000000000,0.000004431,-0.000185548
0.307241225,0.451883738,0.437000006,0.147603550,19.233528137,0.000000000,0.000002887,-0.000118073
0.318270404,0.467247172,0.417999983,0.147605085,19.233528137,0.000000000,0.000001881,-0.000075531
0.329191101,0.482371070,0.437000006,0.147606026,19.233528137,0.000000000,0.000001226,-0.000049425
0.340218540,0.497550604,0.455999970,0.147606656,19.233528137,0.000000000,0.000000799,-0.000031949
0.351287012,0.512690541,0.455999970,0.147607052,19.233528137,0.000000000,0.000000521,-0.000020947
