t,tau_cmd,tau_meas,q,dq
3.272242558,0.206246950,0.303999990,4.363323212,9.215338707
3.283493979,0.168541841,0.246999994,4.468042850,9.110618591
3.294384649,0.131882827,0.227999985,4.572762489,9.005898476
3.305350911,0.094843101,0.171000004,4.660028934,8.953538895
3.316318748,0.057706863,0.113999993,4.764749050,8.779006004
3.327448576,0.019965590,0.113999993,4.869468689,8.639379501
3.338368123,-0.017082062,0.056999996,4.956735134,8.534660339
3.349423470,-0.054573718,0.056999996,5.044001579,8.412487030
3.360423412,-0.091824623,0.037999999,5.148721218,8.325220108
3.371312850,-0.128613947,0.037999999,5.235987663,8.203047752
3.382291937,-0.165582626,-0.018999999,5.323254108,8.028514862
3.393292675,-0.202464162,-0.056999996,5.410520554,7.836528301
3.404136357,-0.238627628,-0.075999998,5.497786999,7.714355469
3.414684819,-0.273591614,-0.171000004,5.585053444,7.435102463
3.425138876,-0.308002681,-0.171000004,5.654866695,7.190756321
3.435761857,-0.342693988,-0.227999985,5.742133141,7.086036682
3.446807280,-0.378436598,-0.246999994,5.811946392,6.876597404
3.457763791,-0.413526959,-0.284999996,5.881759644,6.684610844
3.468801604,-0.448476370,-0.323000014,5.969026089,6.387905121
3.479816311,-0.482917241,-0.323000014,6.038839340,6.230825424
3.490897584,-0.517093582,-0.398999989,6.091198921,5.864306450
3.501807537,-0.550245851,-0.417999983,6.161012173,5.619960308
3.512724919,-0.582896610,-0.437000006,6.230825424,5.340707302
3.523807327,-0.615472734,-0.474999994,6.283185482,5.113814831
3.534893950,-0.647456636,-0.493999988,6.335545063,4.852015495
3.545839704,-0.678410197,-0.550999999,6.387905121,4.502949238
3.556721932,-0.708540083,-0.569999993,6.440264702,4.188790321
3.567956479,-0.738941466,-0.588999987,6.492624760,3.822271109
3.578920172,-0.767891342,-0.627000034,6.527531624,3.525565147
3.589864069,-0.796053117,-0.646000028,6.562438011,3.316125631
3.600816034,-0.823472662,-0.664999962,6.597344398,2.967059612
3.611824581,-0.850238136,-0.703000009,6.632251263,2.600540638
3.622837467,-0.876190005,-0.740999937,6.667157650,2.338741302
3.633831825,-0.901250894,-0.740999937,6.684610844,1.937315464
3.644798585,-0.925381338,-0.759999990,6.702064514,1.658062816
3.655784378,-0.948661663,-0.817000031,6.719517708,1.239183784
3.666909329,-0.971304108,-0.874000013,6.736970901,0.872664630
3.677908777,-0.992746450,-0.854999959,6.754424095,0.593411922
3.688771428,-1.012979909,-0.893000007,6.754424095,0.244346097
3.699744083,-1.032448158,-0.893000007,6.754424095,-0.209439516
3.710883532,-1.051195809,-0.968999982,6.754424095,-0.314159274
3.721824250,-1.068594134,-0.968999982,6.754424095,-0.663225114
3.732821345,-1.085051689,-0.987999976,6.754424095,-0.820304751
3.743946029,-1.100632847,-0.987999976,6.736970901,-1.029744267
3.754924139,-1.114941355,-1.026000023,6.736970901,-1.256637096
3.765993551,-1.128281259,-1.026000023,6.719517708,-1.535889745
3.776958377,-1.140405640,-1.044999957,6.702064514,-1.727875948
3.787725190,-1.151244636,-1.064000010,6.684610844,-2.024581909
3.798627721,-1.161133139,-1.064000010,6.649704456,-2.303834677
3.809072586,-1.169571871,-1.082999945,6.632251263,-2.478367567
3.819762916,-1.177152664,-1.120999932,6.614798069,-2.722713709
3.830969029,-1.183944634,-1.101999998,6.579891205,-2.932153225
3.841963933,-1.189453543,-1.101999998,6.544984818,-3.124139309
3.852897479,-1.193791897,-1.139999986,6.510077953,-3.438298702
3.863956210,-1.197019466,-1.159000039,6.475171566,-3.595378160
