t,tau_cmd,tau_meas,tau_pred,q,dq_raw,dq_filt,ddq
3.272242558,0.206246950,0.303999990,0.361951406,4.363323212,9.215338707,9.215338707,-3.313444150
3.283493979,0.168541841,0.246999994,0.318505050,4.468042850,9.110618591,9.178057752,-4.489436538
3.294384649,0.131882827,0.227999985,0.281593274,4.572762489,9.005898476,9.116768073,-5.463943377
3.305350911,0.094843101,0.171000004,0.217795991,4.660028934,8.953538895,9.058657560,-7.187990827
3.316318748,0.057706863,0.113999993,0.126274709,4.764749050,8.779006004,8.959100020,-9.647790399
3.327448576,0.019965590,0.113999993,0.103842859,4.869468689,8.639379501,8.845277702,-10.176382096
3.338368123,-0.017082062,0.056999996,0.097863382,4.956735134,8.534660339,8.734696159,-10.250607889
3.349423470,-0.054573718,0.056999996,0.105006866,5.044001579,8.412487030,8.619987882,-9.956839190
3.360423412,-0.091824623,0.037999999,0.104931487,5.148721218,8.325220108,8.515048883,-9.871733578
3.371312850,-0.128613947,0.037999999,0.054396539,5.235987663,8.203047752,8.403974711,-11.183333282
3.382291937,-0.165582626,-0.018999999,-0.018787713,5.323254108,8.028514862,8.270308875,-13.105374376
3.393292675,-0.202464162,-0.056999996,-0.041466984,5.410520554,7.836528301,8.115880531,-13.607097779
3.404136357,-0.238627628,-0.075999998,-0.121124767,5.497786999,7.714355469,7.972935331,-15.701267513
3.414684819,-0.273591614,-0.171000004,-0.250571466,5.585053444,7.435102463,7.781463780,-19.138286127
3.425138876,-0.308002681,-0.171000004,-0.223180068,5.654866695,7.190756321,7.571168574,-18.202587172
3.435761857,-0.342693988,-0.227999985,-0.168270855,5.742133141,7.086036682,7.398458869,-16.533655295
3.446807280,-0.378436598,-0.246999994,-0.190248118,5.811946392,6.876597404,7.212673228,-16.989819868
3.457763791,-0.413526959,-0.284999996,-0.262537455,5.881759644,6.684610844,7.024680024,-18.841855921
3.468801604,-0.448476370,-0.323000014,-0.290613004,5.969026089,6.387905121,6.797984547,-19.433441044
3.479816311,-0.482917241,-0.323000014,-0.349889528,6.038839340,6.230825424,6.596072683,-20.912405912
3.490897584,-0.517093582,-0.398999989,-0.448287288,6.091198921,5.864306450,6.335559754,-23.429492179
3.501807537,-0.550245851,-0.417999983,-0.467164853,6.161012173,5.619960308,6.080802293,-23.742232352
3.512724919,-0.582896610,-0.437000006,-0.461727904,6.230825424,5.340707302,5.817324279,-23.372251318
3.523807327,-0.615472734,-0.474999994,-0.447793186,6.283185482,5.113814831,5.566870925,-22.777019042
3.534893950,-0.647456636,-0.493999988,-0.522875809,6.335545063,4.852015495,5.312378338,-24.651396529
3.545839704,-0.678410197,-0.550999999,-0.609911559,6.387905121,4.502949238,5.024216988,-26.829863283
3.556721932,-0.708540083,-0.569999993,-0.660431632,6.440264702,4.188790321,4.726800356,-27.986207355
3.567956479,-0.738941466,-0.588999987,-0.692358090,6.492624760,3.822271109,4.404782814,-28.605565043
3.578920172,-0.767891342,-0.627000034,-0.639936742,6.527531624,3.525565147,4.091776338,-26.889167422
3.589864069,-0.796053117,-0.646000028,-0.630860809,6.562438011,3.316125631,3.815640288,-26.407574510
3.600816034,-0.823472662,-0.664999962,-0.717098538,6.597344398,2.967059612,3.513540755,-28.552289652
3.611824581,-0.850238136,-0.703000009,-0.724861464,6.632251263,2.600540638,3.188507535,-28.497861038
3.622837467,-0.876190005,-0.740999937,-0.755426408,6.667157650,2.338741302,2.885985937,-29.095595172
3.633831825,-0.901250894,-0.740999937,-0.791135974,6.684610844,1.937315464,2.548253868,-29.806992255
3.644798585,-0.925381338,-0.759999990,-0.826400058,6.702064514,1.658062816,2.231340805,-30.523313244
3.655784378,-0.948661663,-0.817000031,-0.896008394,6.719517708,1.239183784,1.878127278,-32.163578298
3.666909329,-0.971304108,-0.874000013,-0.867684532,6.736970901,0.872664630,1.520176873,-31.079279860
3.677908777,-0.992746450,-0.854999959,-0.856737247,6.754424095,0.593411922,1.190243295,-30.500996039
3.688771428,-1.012979909,-0.893000007,-0.947216180,6.754424095,0.244346097,0.853498528,-32.734746235
3.699744083,-1.032448158,-0.893000007,-0.856138596,6.754424095,-0.209439516,0.475086556,-29.890101284
3.710883532,-1.051195809,-0.968999982,-0.745119482,6.754424095,-0.314159274,0.194110564,-26.572431192
3.721824250,-1.068594134,-0.968999982,-1.124442670,6.754424095,-0.663225114,-0.111105800,-25.434332788
3.732821345,-1.085051689,-0.987999976,-1.013522835,6.754424095,-0.820304751,-0.363584649,-22.143100614
3.743946029,-1.100632847,-0.987999976,-0.990044419,6.736970901,-1.029744267,-0.600741251,-21.293786497
3.754924139,-1.114941355,-1.026000023,-1.019394622,6.736970901,-1.256637096,-0.834243892,-21.915125966
3.765993551,-1.128281259,-1.026000023,-1.020240870,6.719517708,-1.535889745,-1.084033795,-21.731070905
3.776958377,-1.140405640,-1.044999957,-1.044849431,6.702064514,-1.727875948,-1.313245253,-22.224249921
3.787725190,-1.151244636,-1.064000010,-1.109036450,6.684610844,-2.024581909,-1.566485137,-23.796980578
3.798627721,-1.161133139,-1.064000010,-1.091243056,6.649704456,-2.303834677,-1.828985755,-23.084540717
3.809072586,-1.169571871,-1.082999945,-1.062688530,6.632251263,-2.478367567,-2.060169363,-22.099171909
3.819762916,-1.177152664,-1.120999932,-1.035868013,6.614798069,-2.722713709,-2.296038908,-21.158081295
3.830969029,-1.183944634,-1.101999998,-0.995237408,6.579891205,-2.932153225,-2.522499212,-19.841155103
3.841963933,-1.189453543,-1.101999998,-1.049389312,6.544984818,-3.124139309,-2.736686499,-21.167553980
3.852897479,-1.193791897,-1.139999986,-1.059213992,6.510077953,-3.438298702,-2.986464422,-21.232936239
3.863956210,-1.197019466,-1.159000039,-1.070601528,6.475171566,-3.595378160,-3.203241167,-21.369158283
3.874837680,-1.199053095,-1.139999986,-1.079175225,6.440264702,-3.909537554,-3.454686686,-21.398401629
3.885919952,-1.199957720,-1.139999986,-1.075410025,6.387905121,-4.066617012,-3.672537353,-21.112777306
3.896828029,-1.199697682,-1.139999986,-1.082782204,6.335545063,-4.363323212,-3.918461036,-21.113230010
3.908055884,-1.198238276,-1.139999986,-1.026686482,6.300638676,-4.537856102,-4.138969192,-19.371617653
3.919063949,-1.195635155,-1.120999932,-1.076383653,6.248278618,-4.729842186,-4.349323329,-20.577446002
3.929739705,-1.192004335,-1.120999932,-1.147126067,6.195919037,-5.009094715,-4.584205684,-22.347544585
3.940780168,-1.187107250,-1.139999986,-1.154168847,6.143558979,-5.288347721,-4.834884243,-22.334895268
3.951807393,-1.181061433,-1.120999932,-1.145833246,6.073745728,-5.515240669,-5.077094989,-21.902059757
3.962933059,-1.173798212,-1.139999986,-1.087485356,6.021386147,-5.759586334,-5.320065779,-20.079215049
3.973826615,-1.165561125,-1.139999986,-1.022607656,5.951572895,-5.881759644,-5.520031980,-18.110702443
3.984862741,-1.156088805,-1.082999945,-1.018645028,5.881759644,-6.073745728,-5.717157215,-17.836815344
3.995827029,-1.145563515,-1.082999945,-1.055137270,5.829399586,-6.265731812,-5.912452882,-18.688314164
4.006705454,-1.134032664,-1.101999998,-1.080705152,5.759586334,-6.510077953,-6.125210797,-19.221815948
4.017914434,-1.121029392,-1.101999998,-1.067044931,5.672319889,-6.719517708,-6.336787428,-18.666514231
4.028998144,-1.107064301,-1.120999932,-1.012144873,5.602507114,-6.911503792,-6.541389713,-16.971335373
4.039898894,-1.092269269,-1.064000010,-0.989833742,5.532693863,-7.016223431,-6.710433209,-16.211048268
4.050745321,-1.076518174,-1.064000010,-1.009920149,5.445427418,-7.225663185,-6.893858003,-16.616645257
4.061792815,-1.059434481,-1.026000023,-0.970600641,5.375614166,-7.400196075,-7.074117228,-15.374533358
4.072850631,-1.041299785,-1.026000023,-0.963573164,5.288347721,-7.522368908,-7.233697368,-15.046700878
4.083781211,-1.022373381,-1.006999969,-0.967496144,5.201081276,-7.714355469,-7.404814378,-15.013493379
4.094916670,-1.002088283,-0.949999988,-0.952734339,5.113814831,-7.853981495,-7.564720419,-14.470524855
4.105816184,-0.981270922,-0.930999994,-0.916256953,5.026548386,-8.011061668,-7.723620435,-13.325117731
4.116884542,-0.959177557,-0.930999994,-0.922492887,4.939281940,-8.098327637,-7.857018324,-13.387508718
4.127797749,-0.936474120,-0.930999994,-0.960912480,4.852015495,-8.307766914,-8.017487379,-14.321490115
4.138779665,-0.912727793,-0.949999988,-0.928814417,4.764749050,-8.447393417,-8.170536367,-13.302605686
4.150005313,-0.887545182,-0.930999994,-0.887359611,4.660028934,-8.569566727,-8.312593438,-12.032917966
4.160718249,-0.862678642,-0.949999988,-0.851158261,4.572762489,-8.656832695,-8.435144566,-10.925383643
4.171903969,-0.835870456,-0.835999966,-0.851300361,4.468042850,-8.761552811,-8.551347752,-10.832771546
4.182953165,-0.808568585,-0.835999966,-0.810064115,4.380776405,-8.901179314,-8.675889772,-9.583709830
4.193869936,-0.780818859,-0.797999978,-0.751951443,4.276056767,-8.918632507,-8.762307563,-7.897488320
4.204876704,-0.752087361,-0.778999984,-0.751939956,4.188790321,-9.005898476,-8.849027309,-7.825108902
4.216061778,-0.722144440,-0.722000003,-0.737510158,4.084070683,-9.093165398,-8.935941853,-7.352016509
4.226796990,-0.692726231,-0.722000003,-0.697707392,3.979350805,-9.145524979,-9.010554635,-6.184266880
4.238032877,-0.661252952,-0.740999937,-0.679573939,3.892084122,-9.180432320,-9.071032054,-5.630252345
4.248902040,-0.630171584,-0.703000009,-0.672149092,3.787364483,-9.250245094,-9.134832913,-5.370969015
4.259899258,-0.598118475,-0.646000028,-0.603925856,3.682644606,-9.285151482,-9.188347176,-3.431210110
4.271049317,-0.565029693,-0.646000028,-0.592895492,3.577924967,-9.250245094,-9.210383186,-3.106467661
4.281827768,-0.532509568,-0.532000005,-0.514218349,3.473205328,-9.337511063,-9.255641431,-0.883152011
4.292702212,-0.499198755,-0.513000011,-0.440518277,3.385938644,-9.180432320,-9.228866561,1.142040604
4.303205532,-0.466576427,-0.513000011,-0.475095882,3.281219006,-9.232791901,-9.230264004,0.182610923
4.313806793,-0.433232762,-0.513000011,-0.476811678,3.193952560,-9.215338707,-9.224950514,0.130529575
4.324801343,-0.398241356,-0.437000006,-0.489112789,3.089232683,-9.232791901,-9.227742092,-0.208884494
4.335763590,-0.362969606,-0.437000006,-0.476522717,2.984513044,-9.232791901,-9.229539852,0.142370681
4.346905443,-0.326762862,-0.379999995,-0.437610082,2.879793167,-9.215338707,-9.224484164,1.219190807
4.357968627,-0.290490843,-0.361000001,-0.278534003,2.775073528,-9.162978172,-9.202587682,5.620244480
4.368925381,-0.254287530,-0.303999990,-0.225943529,2.687807083,-8.918632507,-9.101498030,6.997244863
4.380053742,-0.217267590,-0.284999996,-0.291702326,2.583087206,-8.953538895,-9.048823738,5.126647844
4.390732344,-0.181541146,-0.303999990,-0.245299749,2.478367567,-8.883726120,-8.990048050,6.366905017
4.401920183,-0.143934041,-0.208999991,-0.245240201,2.391101122,-8.761552811,-8.908702449,6.300964703
4.412869940,-0.106987522,-0.171000004,-0.241731524,2.286381245,-8.744099617,-8.850102907,6.349744648
4.423912509,-0.069624094,-0.133000001,-0.187810968,2.181661606,-8.621926308,-8.768870744,7.780196389
4.434839015,-0.032586448,-0.094999999,-0.153737236,2.094395161,-8.517207146,-8.679277075,8.652340951
4.445943895,0.005087501,-0.075999998,-0.089384105,2.007128716,-8.395033836,-8.578084870,10.356031250
4.456931016,0.042357139,-0.018999999,-0.072942041,1.902408838,-8.220500946,-8.450782965,10.707021402
4.467790771,0.079154707,-0.018999999,-0.074839493,1.815142393,-8.150687218,-8.343947177,10.565532986
4.478823416,0.116461499,0.018999999,-0.014313706,1.727875948,-7.993607998,-8.219224442,12.143344072
4.489800456,0.153467863,0.037999999,0.065886855,1.640609503,-7.819075108,-8.076769010,14.252999541
4.500899960,0.190736646,0.075999998,0.142755089,1.553343058,-7.592182159,-7.904253343,16.245101821
4.511860653,0.227355160,0.133000001,0.185903088,1.466076612,-7.382742882,-7.718592661,17.289508616
4.522864523,0.263898248,0.189999998,0.182183573,1.396263361,-7.173303127,-7.524466494,17.024867468
4.533892758,0.300265942,0.171000004,0.151968403,1.308996916,-7.016223431,-7.343529081,16.035117137
4.544901589,0.336278515,0.189999998,0.205580411,1.239183784,-6.859143734,-7.171085150,17.381204216
4.555920933,0.371999217,0.246999994,0.264662397,1.151917338,-6.579891205,-6.960616753,18.847654591
4.566884642,0.407181277,0.266000003,0.222828351,1.082104087,-6.387905121,-6.756728164,17.516052043
4.577901624,0.442140129,0.323000014,0.246399530,1.012290955,-6.248278618,-6.575717242,18.020464335
4.588915500,0.476660331,0.342000008,0.308815834,0.942477822,-5.969026089,-6.359731751,19.574960025
4.599849820,0.510474050,0.361000001,0.375455916,0.890117943,-5.759586334,-6.146076579,21.248731702
4.610971338,0.544366007,0.437000006,0.398432672,0.820304751,-5.427973747,-5.890427898,21.674609812
4.621783579,0.576799774,0.437000006,0.390060666,0.750491560,-5.270894527,-5.669870504,21.258755938
4.632965892,0.609776283,0.474999994,0.467692644,0.698131680,-4.974188328,-5.422203704,23.209628294
4.643899958,0.641431582,0.513000011,0.481780259,0.645771801,-4.677482605,-5.157078769,23.380685269
4.654794011,0.672361431,0.550999999,0.490001996,0.593411922,-4.468042850,-4.911778074,23.405256986
4.665646189,0.702538231,0.532000005,0.585695916,0.541052043,-4.171337128,-4.648176898,25.844662397
4.676383863,0.731745770,0.588999987,0.669376033,0.506145477,-3.822271109,-4.354149753,27.925033027
4.687395404,0.760997577,0.607999980,0.697291398,0.471238911,-3.473205328,-4.040528541,28.439936623
