t,tau_cmd,tau_meas,q,dq
0.530254834,0.841204413,0.778999984,-1.117010713,0.279252678
0.540760603,0.851746551,0.797999978,-1.117010713,0.401425719
0.551264337,0.861952739,0.778999984,-1.099557400,0.523598790
0.561701527,0.871759602,0.797999978,-1.099557400,0.663225114
0.572172496,0.881259155,0.817000031,-1.082104087,0.802851439
0.582657092,0.890427106,0.817000031,-1.064650893,0.942477822
0.593184789,0.899282824,0.835999966,-1.047197580,1.082104087
0.604026329,0.908032394,0.817000031,-1.029744267,1.239183784
0.614812316,0.916360844,0.835999966,-1.012290955,1.413716674
0.625725797,0.924402215,0.854999959,-0.994837701,1.588249564
0.636105240,0.931687208,0.835999966,-0.977384388,1.762782574
0.646651651,0.938724103,0.874000013,-0.959931076,1.937315464
0.657196477,0.945389057,0.874000013,-0.925024509,2.111848354
0.667783118,0.951704724,0.874000013,-0.907571197,2.286381245
0.678257740,0.957580595,0.874000013,-0.872664630,2.460914135
0.688823514,0.963129421,0.911999941,-0.837758064,2.652900457
0.699349455,0.968277477,0.893000007,-0.802851439,2.844886780
0.710179489,0.973176403,0.893000007,-0.767944872,3.036872864
0.720685898,0.977541408,0.893000007,-0.733038306,3.246312380
0.731118426,0.981496375,0.930999994,-0.698131680,3.438298702
0.741623070,0.985095194,0.930999994,-0.645771801,3.647738218
0.752231641,0.988337649,0.930999994,-0.610865235,3.839724302
0.762738610,0.991159521,0.930999994,-0.558505356,4.031710625
0.773280619,0.993600092,0.911999941,-0.506145477,4.241149902
0.783665720,0.995620731,0.968999982,-0.453785598,4.450589657
0.794257414,0.997288596,0.949999988,-0.401425719,4.660028934
0.804661455,0.998539913,0.911999941,-0.349065840,4.869468689
0.815180725,0.999414660,0.968999982,-0.279252678,5.096361637
0.825623177,0.999894393,0.930999994,-0.226892799,5.305800915
0.836105152,0.999986351,0.968999982,-0.157079637,5.515240669
0.846645270,0.999685202,0.949999988,-0.104719758,5.724679947
0.857124843,0.998994589,0.968999982,-0.034906585,5.951572895
0.867644296,0.997909324,0.930999994,0.017453292,6.161012173
0.878957490,0.996304321,0.930999994,0.087266460,6.387905121
0.889617822,0.994377334,0.949999988,0.174532920,6.614798069
0.900137317,0.992082227,0.911999941,0.261799395,6.841690540
0.910692610,0.989387264,0.949999988,0.331612557,7.068583488
0.921143683,0.986333040,0.911999941,0.418879032,7.295476437
0.931621826,0.982886652,0.949999988,0.506145477,7.504915714
0.942135031,0.979043399,0.911999941,0.575958669,7.714355469
0.952640828,0.974818792,0.968999982,0.663225114,7.923794746
0.963217420,0.970179579,0.893000007,0.767944872,8.150687218
0.973660705,0.965220495,0.930999994,0.855211318,8.360127449
0.984195168,0.959839192,0.874000013,0.942477822,8.569566727
0.994657355,0.954120239,0.968999982,1.047197580,8.779006004
1.005195544,0.947984639,0.874000013,1.134464025,8.970992088
1.015694442,0.941499960,0.930999994,1.239183784,9.180432320
1.026204660,0.934638974,0.854999959,1.343903542,9.372418404
1.036993344,0.927214704,0.854999959,1.448623300,9.581857681
1.047679562,0.919482935,0.911999941,1.553343058,9.791296959
1.058145182,0.911549166,0.874000013,1.658062816,9.965829849
1.068648904,0.903229846,0.854999959,1.780235887,10.157815933
1.079229236,0.894491917,0.835999966,1.884955645,10.332348824
1.089700992,0.885493338,0.893000007,2.007128716,10.524335861
1.100228146,0.876099423,0.874000013,2.111848354,10.681414604
1.110723382,0.866390599,0.835999966,2.234021425,10.855947495
1.121161393,0.856398404,0.835999966,2.356194496,11.013027191
1.131953419,0.845718795,0.627000034,2.478367567,11.152653694
1.142660502,0.834777391,0.627000034,2.600540638,11.274827003
1.153126419,0.823753784,0.361000001,2.722713709,11.379547119
1.163635633,0.812362003,0.398999989,2.844886780,11.449359894
