t,tau_cmd,tau_meas,tau_pred,q,dq_raw,dq_filt,ddq
3.295834093,0.169324902,0.246999994,0.386403174,5.637413502,10.925761223,10.925761223,-1.680801151
3.306910996,0.119420681,0.227999985,0.342900136,5.759586334,10.873401642,10.907143152,-2.790577861
3.317952835,0.069557806,0.151999995,0.270935126,5.881759644,10.786134720,10.864114854,-4.616579215
3.328967523,0.019749959,0.133000001,0.221608438,5.986479282,10.698868752,10.805356483,-5.844597239
3.339821945,-0.029352141,0.075999998,0.168037218,6.108652592,10.611601830,10.736461012,-7.174193218
3.350788636,-0.078933875,0.000000000,0.113370446,6.230825424,10.489428520,10.648620956,-8.516856632
3.361869055,-0.128952550,-0.018999999,0.063813359,6.335545063,10.367256165,10.548572987,-9.717576697
3.372843019,-0.178366084,-0.037999999,0.015316575,6.440264702,10.227629662,10.434451643,-10.879547838
3.383692628,-0.227051050,-0.094999999,-0.028347573,6.544984818,10.088003159,10.311261150,-11.909266707
3.394065391,-0.273397140,-0.151999995,-0.076917658,6.649704456,9.948376656,10.182226325,-13.061121631
3.404667806,-0.320526013,-0.151999995,-0.112898478,6.754424095,9.773843765,10.037013253,-13.874450787
3.415301161,-0.367503093,-0.227999985,-0.141080793,6.841690540,9.616764069,9.887580634,-14.482751031
3.426324939,-0.415853794,-0.284999996,-0.183754161,6.946410656,9.424777985,9.723016813,-15.453530909
3.437237553,-0.463319198,-0.266000003,-0.226550875,7.051130295,9.232791901,9.548702156,-16.419646527
3.448309332,-0.511025934,-0.303999990,-0.276620298,7.138396740,9.023352623,9.361897853,-17.563738926
3.459325148,-0.557994645,-0.455999970,-0.327893995,7.225663185,8.796459198,9.160838620,-18.727486820
3.470275258,-0.604146855,-0.361000001,-0.368114676,7.330382824,8.569566727,8.950593578,-19.598060496
3.481392729,-0.650411814,-0.493999988,-0.426759845,7.417649269,8.325220108,8.728222665,-20.935233367
3.492214637,-0.694829969,-0.532000005,-0.481192508,7.487462521,8.063421249,8.491831923,-22.152200148
3.503412506,-0.740105967,-0.607999980,-0.533169461,7.574728966,7.784168243,8.240200176,-23.293399304
3.514265645,-0.783280629,-0.627000034,-0.584156691,7.661995411,7.504915714,7.978747004,-24.401098915
3.525349887,-0.826613090,-0.664999962,-0.634037800,7.731808662,7.208209991,7.704758695,-25.470103858
3.536346136,-0.868799478,-0.684000015,-0.688065725,7.801621914,6.894050598,7.416486312,-26.634820322
3.547341783,-0.910143859,-0.778999984,-0.733489411,7.871434689,6.579891205,7.119009001,-27.569660315
3.558365399,-0.950710381,-0.778999984,-0.786412145,7.923794746,6.248278618,6.809393835,-28.688612423
3.569206559,-0.989704962,-0.835999966,-0.851290244,7.993607998,5.916666031,6.491956804,-30.110370928
3.579639757,-1.026354558,-0.874000013,-0.892175023,8.045968056,5.585053444,6.169479215,-30.907721990
