t,tau_cmd,tau_meas,q,dq
0.000153401,0.000231323,1.444000006,0.209439516,0.488692194
0.005624568,0.008481578,0.018999999,0.261799395,0.000000000
0.011154329,0.016819781,0.000000000,0.261799395,0.000000000
0.016461040,0.024820893,0.000000000,0.261799395,0.000000000
0.021967414,0.033121873,-0.056999996,0.261799395,0.000000000
0.027498795,0.041458954,0.018999999,0.261799395,0.000000000
0.032979711,0.049717997,0.056999996,0.261799395,0.000000000
0.038503663,0.058039503,0.037999999,0.261799395,0.000000000
0.043967191,0.066267235,0.037999999,0.261799395,0.000000000
0.049428830,0.074489000,0.037999999,0.261799395,0.000000000
0.054981091,0.082843585,0.056999996,0.261799395,0.000000000
0.060515013,0.091166562,0.056999996,0.261799395,0.000000000
0.065974221,0.099372853,0.037999999,0.261799395,0.000000000
0.071475909,0.107638266,0.094999999,0.261799395,0.000000000
0.077161292,0.116174243,0.056999996,0.261799395,0.000000000
0.082496407,0.124178945,0.094999999,0.261799395,0.000000000
0.087966376,0.132380182,0.094999999,0.261799395,0.000000000
0.093489640,0.140654977,0.113999993,0.261799395,0.000000000
0.098971586,0.148861172,0.133000001,0.261799395,0.000000000
0.104495538,0.157123101,0.113999993,0.261799395,0.000000000
0.109972318,0.165307003,0.094999999,0.261799395,0.000000000
0.115466514,0.173509063,0.151999995,0.261799395,0.000000000
0.120975648,0.181725118,0.113999993,0.261799395,0.000000000
0.126493732,0.189945789,0.151999995,0.261799395,0.000000000
0.132238448,0.198494380,0.151999995,0.261799395,0.000000000
0.138118816,0.207234115,0.151999995,0.261799395,0.000000000
0.143592625,0.215359440,0.171000004,0.261799395,0.000000000
0.149006453,0.223385707,0.171000004,0.261799395,0.000000000
0.154530502,0.231564723,0.171000004,0.261799395,0.000000000
0.160028131,0.239693542,0.208999991,0.261799395,0.000000000
0.165507098,0.247783387,0.208999991,0.261799395,0.000000000
0.171009506,0.255896021,0.227999985,0.261799395,0.000000000
0.176533162,0.264027677,0.227999985,0.261799395,0.000000000
0.182066486,0.272160811,0.246999994,0.261799395,0.000000000
0.187426850,0.280027176,0.266000003,0.261799395,0.000000000
0.192981288,0.288164936,0.284999996,0.261799395,0.000000000
0.198484246,0.296213431,0.266000003,0.261799395,0.000000000
0.204187041,0.304539252,0.284999996,0.261799395,0.000000000
0.210129584,0.313198447,0.303999990,0.261799395,0.000000000
0.215543552,0.321072235,0.266000003,0.261799395,0.000000000
0.221141782,0.329198372,0.284999996,0.261799395,0.000000000
0.226553794,0.337038719,0.284999996,0.261799395,0.000000000
0.232176106,0.345167212,0.284999996,0.261799395,0.000000000
0.237751128,0.353210324,0.323000014,0.261799395,0.000000000
0.243631803,0.361675607,0.284999996,0.261799395,0.000000000
0.248981027,0.369358720,0.323000014,0.261799395,0.000000000
0.254548480,0.377337546,0.361000001,0.261799395,0.000000000
0.260048159,0.385201111,0.361000001,0.261799395,0.000000000
0.265541257,0.393036902,0.323000014,0.261799395,0.000000000
0.270987761,0.400787738,0.379999995,0.261799395,0.000000000
0.276426992,0.408509487,0.361000001,0.261799395,0.000000000
0.282238225,0.416738248,0.361000001,0.261799395,0.000000000
0.287985787,0.424854993,0.417999983,0.261799395,0.000000000
0.293539195,0.432676503,0.417999983,0.261799395,0.000000000
0.298976437,0.440313991,0.379999995,0.261799395,0.000000000
0.304842994,0.448531457,0.417999983,0.261799395,0.000000000
0.310710180,0.456725422,0.455999970,0.261799395,0.000000000
0.316743400,0.465125371,0.417999983,0.261799395,0.000000000
0.322696945,0.473388184,0.417999983,0.261799395,0.000000000
0.328675082,0.481658466,0.455999970,0.261799395,0.000000000
0.334742599,0.490024601,0.455999970,0.261799395,0.000000000
0.340745581,0.498273720,0.474999994,0.261799395,0.000000000
0.346668437,0.506384944,0.474999994,0.261799395,0.000000000
0.352227173,0.513972004,0.474999994,0.261799395,0.000000000
0.358272632,0.522194907,0.493999988,0.261799395,0.000000000
0.364261707,0.530311401,0.493999988,0.261799395,0.000000000
0.370235451,0.538377196,0.493999988,0.261799395,0.000000000
0.376146522,0.546328508,0.532000005,0.261799395,0.000000000
0.381528977,0.553542539,0.493999988,0.261799395,0.000000000
0.387252832,0.561186352,0.532000005,0.261799395,0.000000000
0.393224646,0.569130344,0.532000005,0.261799395,0.000000000
0.399145342,0.576974697,0.550999999,0.261799395,0.000000000
0.404599478,0.584172650,0.532000005,0.261799395,0.000000000
0.410148167,0.591467225,0.550999999,0.261799395,0.000000000
0.415515992,0.598496666,0.550999999,0.261799395,0.000000000
0.420966225,0.605606161,0.550999999,0.261799395,0.000000000
0.426502451,0.612798743,0.569999993,0.261799395,0.000000000
0.431973741,0.619877823,0.569999993,0.261799395,0.017453292
0.437426290,0.626903502,0.550999999,0.261799395,0.034906585
0.443030772,0.634094273,0.550999999,0.261799395,0.069813170
0.448552569,0.641148198,0.588999987,0.261799395,0.087266460
0.454189034,0.648316768,0.607999980,0.261799395,0.104719758
0.460115979,0.655819686,0.607999980,0.261799395,0.122173049
0.465571925,0.662694218,0.627000034,0.261799395,0.139626339
0.471239298,0.669802161,0.607999980,0.261799395,0.157079637
0.477259901,0.677315897,0.646000028,0.261799395,0.191986218
0.483133783,0.684609164,0.664999962,0.261799395,0.226892799
0.488552457,0.691304158,0.627000034,0.261799395,0.226892799
0.494208963,0.698258803,0.646000028,0.279252678,0.261799395
0.500246273,0.705642714,0.646000028,0.279252678,0.279252678
0.506368378,0.713088857,0.646000028,0.279252678,0.296705961
0.512357534,0.720332460,0.703000009,0.279252678,0.331612557
0.518330948,0.727516383,0.703000009,0.279252678,0.366519153
0.524399811,0.734773115,0.664999962,0.279252678,0.383972436
0.530244929,0.741721912,0.684000015,0.279252678,0.418879032
0.536282427,0.748857395,0.722000003,0.296705961,0.436332315
0.542216050,0.755828116,0.722000003,0.296705961,0.471238911
0.548170339,0.762780873,0.740999937,0.296705961,0.506145477
0.553533469,0.769006795,0.722000003,0.296705961,0.523598790
0.559013530,0.775332377,0.740999937,0.296705961,0.558505356
0.564511544,0.781641733,0.722000003,0.314159274,0.575958669
0.570090236,0.788005535,0.740999937,0.314159274,0.610865235
0.575608859,0.794262711,0.759999990,0.314159274,0.628318548
0.581135593,0.800490802,0.740999937,0.331612557,0.663225114
0.586554604,0.806560011,0.759999990,0.331612557,0.698131680
0.592056511,0.812683797,0.797999978,0.331612557,0.715584993
0.597542352,0.818751023,0.778999984,0.331612557,0.750491560
0.603011472,0.824761024,0.759999990,0.349065840,0.802851439
0.608498557,0.830751618,0.797999978,0.349065840,0.820304751
0.614153278,0.836883902,0.797999978,0.349065840,0.855211318
0.619650241,0.842804601,0.797999978,0.366519153,0.907571197
0.625054447,0.848586192,0.797999978,0.366519153,0.942477822
0.630576715,0.854453659,0.797999978,0.366519153,0.977384388
0.636159035,0.860343110,0.797999978,0.383972436,1.012290955
0.641545880,0.865986195,0.835999966,0.383972436,1.064650893
0.647047082,0.871708121,0.817000031,0.383972436,1.099557400
0.652527160,0.877366656,0.835999966,0.401425719,1.151917338
0.658046785,0.883023966,0.835999966,0.401425719,1.186823845
0.663550984,0.888623161,0.835999966,0.418879032,1.239183784
0.669050555,0.894175189,0.835999966,0.418879032,1.274090409
0.674540414,0.899674818,0.854999959,0.436332315,1.326450229
0.680049243,0.905150411,0.874000013,0.436332315,1.378810167
0.685550603,0.910575291,0.874000013,0.453785598,1.431169987
0.691039472,0.915944484,0.854999959,0.453785598,1.483529806
0.696525860,0.921267703,0.854999959,0.471238911,1.535889745
0.702033704,0.926567692,0.893000007,0.471238911,1.570796371
0.707612041,0.931890270,0.893000007,0.488692194,1.640609503
0.713256424,0.937229255,0.874000013,0.506145477,1.675516129
0.719163602,0.942766317,0.893000007,0.506145477,1.745329261
0.724526511,0.947748229,0.874000013,0.523598790,1.797689080
0.730201712,0.952973365,0.893000007,0.541052043,1.850049019
0.736177757,0.958423091,0.893000007,0.541052043,1.919862151
0.742157613,0.963822190,0.911999941,0.558505356,1.972222090
0.747576389,0.968667704,0.911999941,0.575958669,2.042035341
0.753018855,0.973489191,0.911999941,0.575958669,2.094395161
0.758485240,0.978286033,0.911999941,0.593411922,2.164208174
0.763999561,0.983078168,0.930999994,0.610865235,2.216568232
0.769553892,0.987857352,0.949999988,0.628318548,2.286381245
0.775186463,0.992654708,0.911999941,0.645771801,2.338741302
