t,tau_cmd,tau_meas,tau_pred,q,dq_raw,dq_filt,ddq
0.000082464,0.000124353,0.778999984,-0.541742587,38.083084106,0.610865235,0.610865235,-18.997779469
0.011289114,0.017023012,0.000000000,-0.430164690,38.152896881,0.000000000,0.397963770,-15.849200424
0.022119761,0.033351519,0.000000000,-0.236575728,38.152896881,0.000000000,0.259263669,-10.475402727
0.033325263,0.050238625,0.000000000,-0.102421200,38.152896881,0.000000000,0.168903944,-6.753655635
0.044022889,0.066351097,0.018999999,-0.024041471,38.152896881,0.000000000,0.110036791,-4.576882175
0.054463572,0.082065029,0.037999999,0.032249685,38.152896881,0.000000000,0.071686280,-3.015071318
0.065127503,0.098100362,0.056999996,0.071861603,38.152896881,0.000000000,0.046701859,-1.916802554
0.076153145,0.114661041,0.075999998,0.097095938,38.152896881,0.000000000,0.030425120,-1.217023375
0.087241491,0.131293698,0.075999998,0.112450880,38.152896881,0.000000000,0.019821222,-0.790941929
0.098268254,0.147808707,0.113999993,0.122208440,38.152896881,0.000000000,0.012913042,-0.520115710
0.109095544,0.163997364,0.094999999,0.128646796,38.152896881,0.000000000,0.008412531,-0.341438028
0.120125268,0.180457461,0.133000001,0.133020628,38.152896881,0.000000000,0.005480558,-0.220103530
0.131052107,0.196729844,0.151999995,0.135756696,38.152896881,0.000000000,0.003570450,-0.144172930
0.142024719,0.213033064,0.151999995,0.137552256,38.152896881,0.000000000,0.002326061,-0.094346580
0.152726070,0.228894253,0.189999998,0.138728033,38.152896881,0.000000000,0.001515372,-0.061720652
0.163969146,0.245513728,0.208999991,0.139534718,38.152896881,0.000000000,0.000987228,-0.039347268
0.174698657,0.261328400,0.208999991,0.140005157,38.152896881,0.000000000,0.000643155,-0.026285745
0.185713854,0.277514709,0.227999985,0.140347382,38.152896881,0.000000000,0.000419000,-0.016794114
0.196750316,0.293678937,0.246999994,0.140557752,38.152896881,0.000000000,0.000272968,-0.010956295
0.207682549,0.309634830,0.246999994,0.140693539,38.152896881,0.000000000,0.000177832,-0.007187835
0.218604356,0.325517154,0.266000003,0.140784650,38.152896881,0.000000000,0.000115853,-0.004659970
0.229742947,0.341651548,0.284999996,0.140844060,38.152896881,0.000000000,0.000075476,-0.003011672
0.240654086,0.357391597,0.303999990,0.140881127,38.152896881,0.000000000,0.000049170,-0.001982829
0.251718981,0.373284819,0.303999990,0.140906368,38.152896881,0.000000000,0.000032033,-0.001282545
0.262676346,0.388952479,0.323000014,0.140922297,38.152896881,0.000000000,0.000020869,-0.000840473
0.273673065,0.404602265,0.361000001,0.140932900,38.152896881,0.000000000,0.000013596,-0.000546273
0.284661275,0.420162770,0.379999995,0.140939729,38.152896881,0.000000000,0.000008857,-0.000356765
0.295577215,0.435541619,0.398999989,0.140944186,38.152896881,0.000000000,0.000005770,-0.000233065
0.306566561,0.450941097,0.398999989,0.140947151,38.152896881,0.000000000,0.000003759,-0.000150807
0.317633725,0.466362703,0.398999989,0.140949060,38.152896881,0.000000000,0.000002449,-0.000097836
0.328668582,0.481649489,0.437000006,0.140950275,38.152896881,0.000000000,0.000001595,-0.000064134
0.339550135,0.496633220,0.455999970,0.140951050,38.152896881,0.000000000,0.000001039,-0.000042621
0.350074917,0.511037368,0.455999970,0.140951572,38.152896881,0.000000000,0.000000677,-0.000028132
0.360997826,0.525891830,0.474999994,0.140951933,38.152896881,0.000000000,0.000000441,-0.000018110
0.371401069,0.539947499,0.493999988,0.140952147,38.152896881,0.000000000,0.000000287,-0.000012170
0.381906118,0.554047071,0.493999988,0.140952302,38.152896881,0.000000000,0.000000187,-0.000007876
0.392400518,0.568035946,0.532000005,0.140952401,38.152896881,0.000000000,0.000000122,-0.000005133
0.402907671,0.581942852,0.532000005,0.140952466,38.152896881,0.000000000,0.000000079,-0.000003331
0.413524843,0.595892315,0.550999999,0.140952508,38.152896881,0.000000000,0.000000052,-0.000002168
0.423908933,0.609432955,0.569999993,0.140952534,38.152896881,0.000000000,0.000000034,-0.000001430
0.434402064,0.623010362,0.569999993,0.140952553,38.152896881,0.000000000,0.000000022,-0.000000924
0.444918615,0.636509386,0.588999987,0.140952564,38.152896881,0.000000000,0.000000014,-0.000000602
0.455395495,0.649846955,0.588999987,0.140952572,38.152896881,0.000000000,0.000000009,-0.000000391
0.466061229,0.663309228,0.607999980,0.140952577,38.152896881,0.000000000,0.000000006,-0.000000253
0.476530025,0.676407065,0.607999980,0.140952580,38.152896881,0.000000000,0.000000004,-0.000000167
0.486923870,0.689295327,0.646000028,0.140952582,38.152896881,0.000000000,0.000000003,-0.000000109
0.497543477,0.702342065,0.646000028,0.140952583,38.152896881,0.000000000,0.000000002,-0.000000070
0.507941428,0.714995315,0.703000009,0.140952584,38.152896881,0.000000000,0.000000001,-0.000000046
0.518567793,0.727800382,0.664999962,0.140952585,38.152896881,0.000000000,0.000000001,-0.000000029
0.529565484,0.740916222,0.684000015,0.140952585,38.152896881,0.000000000,0.000000000,-0.000000019
0.540564352,0.753891933,0.722000003,0.140952586,38.152896881,0.000000000,0.000000000,-0.000000012
0.551425319,0.766563647,0.703000009,0.140952586,38.152896881,0.000000000,0.000000000,-0.000000008
0.562058955,0.778831807,0.740999937,0.140952586,38.152896881,0.000000000,0.000000000,-0.000000005
0.572479980,0.790719767,0.759999990,0.140952586,38.152896881,0.000000000,0.000000000,-0.000000004
0.582967468,0.802546641,0.759999990,0.140952586,38.152896881,0.000000000,0.000000000,-0.000000002
0.593399034,0.814172179,0.778999984,0.140952586,38.152896881,0.000000000,0.000000000,-0.000000002
0.603900134,0.825733901,0.797999978,0.140952586,38.152896881,0.000000000,0.000000000,-0.000000001
0.614394037,0.837144058,0.778999984,0.140952586,38.152896881,0.000000000,0.000000000,-0.000000001
0.624902664,0.848424342,0.778999984,0.140952586,38.152896881,0.000000000,0.000000000,-0.000000000
0.635432381,0.859578867,0.835999966,0.140952586,38.152896881,0.000000000,0.000000000,-0.000000000
0.645871598,0.870488963,0.835999966,0.140952586,38.152896881,0.000000000,0.000000000,-0.000000000
0.656367577,0.881307354,0.835999966,0.151502287,38.152896881,0.000000000,0.000000000,0.289930175
0.666859758,0.891968598,0.817000031,0.168967597,38.152896881,0.017453292,0.006082899,0.767569812
0.677370911,0.902493640,0.874000013,0.180262036,38.152896881,0.034906585,0.016128658,1.074090338
0.687953250,0.912930899,0.835999966,0.220181337,38.152896881,0.052359879,0.028756124,2.166291931
0.698373703,0.923050744,0.835999966,0.298606497,38.152896881,0.122173049,0.061314206,4.309032136
0.708863275,0.933077858,0.854999959,0.392201841,38.152896881,0.226892799,0.119022392,6.858978392
0.719360300,0.942949799,0.874000013,0.475068223,38.152896881,0.366519153,0.205281063,9.103050097
0.729858004,0.952658290,0.874000013,0.538663302,38.170349121,0.506145477,0.310139665,10.810323976
0.740431983,0.962269724,0.874000013,0.602500415,38.187805176,0.663225114,0.433198574,12.517225834
0.750959999,0.971670591,0.893000007,0.647357547,38.187805176,0.837758064,0.574197445,13.695590755
0.761433992,0.980854458,0.893000007,0.676161931,38.205257416,0.994837701,0.720800855,14.430626253
0.771950364,0.989904530,0.949999988,0.711808869,38.222709656,1.169370651,0.877138393,15.349954437
0.782604438,0.998896810,0.893000007,0.737953324,38.240165710,1.361356854,1.045900362,16.003337727
0.793541152,1.007941396,0.968999982,0.763281402,38.257617950,1.553343058,1.222756545,16.631161487
0.803857182,1.016298229,0.930999994,0.795606284,38.292522430,1.727875948,1.398803003,17.451586033
0.814374458,1.024642260,0.949999988,0.813150645,38.309978485,1.937315464,1.586487758,17.861316395
0.824956782,1.032857256,0.949999988,0.819830583,38.327430725,2.129301786,1.775671714,17.971888775
0.835482710,1.040847284,0.968999982,0.840780163,38.362335205,2.321287870,1.965832281,18.474246972
0.845911326,1.048583861,0.987999976,0.873784713,38.397243500,2.530727386,2.162712032,19.305310649
0.856417540,1.056195904,0.930999994,0.892574847,38.432151794,2.757620335,2.370052116,19.741692561
0.866953665,1.063644733,0.949999988,0.896496305,38.467056274,2.967059612,2.578123821,19.769166568
0.877491774,1.070908457,1.006999969,0.905311330,38.501964569,3.176499128,2.786672241,19.930943121
0.887898199,1.077897126,0.968999982,0.920893765,38.536869049,3.385938644,2.995531230,20.278583915
0.898398749,1.084762166,1.006999969,0.928360882,38.589229584,3.612831593,3.210675494,20.400771463
0.908892458,1.091434045,1.026000023,0.931599729,38.624137878,3.822271109,3.423831515,20.407523640
0.919522022,1.097998805,1.026000023,0.949245601,38.676494598,4.049163818,3.641775107,20.808366612
0.929994607,1.104275034,1.026000023,0.960235611,38.728855133,4.276056767,3.862837768,21.025087429
0.940648581,1.110463718,1.044999957,0.953593359,38.781215668,4.502949238,4.085932261,20.756448862
0.951559388,1.116595286,1.044999957,0.967783992,38.833576202,4.729842186,4.310350608,21.059835192
0.962022450,1.122278088,1.044999957,1.001927903,38.885936737,4.956735134,4.535631415,21.911250910
0.972427672,1.127737069,1.026000023,1.013264597,38.955749512,5.201081276,4.767556956,22.133307321
0.982901316,1.133037232,1.064000010,1.010323543,39.008110046,5.427973747,4.997728350,21.963655188
0.993612173,1.138254440,1.064000010,1.023094776,39.077922821,5.672319889,5.232839990,22.223906513
1.004474537,1.143334842,1.101999998,1.041936862,39.147735596,5.934119225,5.477252944,22.647409425
1.014931884,1.148024563,1.082999945,1.051616519,39.217548370,6.161012173,5.715559747,22.821464062
1.025451034,1.152541992,1.082999945,1.061659742,39.287361145,6.405358315,5.955971408,23.004698030
1.035893580,1.156827332,1.064000010,1.080470777,39.357173920,6.649704456,6.197754332,23.428362569
1.046387777,1.160933184,1.064000010,1.091602157,39.444442749,6.911503792,6.446513464,23.638280257
1.056875622,1.164834842,1.044999957,1.091023212,39.514255524,7.155849934,6.693734561,23.526964666
1.067361158,1.168533383,1.120999932,1.100785585,39.601520538,7.400196075,6.939953666,23.700239083
1.077881862,1.172040428,1.120999932,1.108836734,39.688785553,7.661995411,7.191602862,23.824389622
1.088379481,1.175335597,1.101999998,1.116971447,39.776054382,7.906341553,7.440706766,23.951818901
1.098867201,1.178423418,1.082999945,1.131013317,39.863319397,8.168141365,7.694235504,24.239882935
1.109416368,1.181322847,1.082999945,1.143300605,39.968040466,8.429940224,7.950646581,24.478614687
1.119894722,1.183997303,1.139999986,1.155302505,40.055305481,8.691740036,8.208935764,24.708778563
1.130372549,1.186466359,1.101999998,1.161271675,40.160026550,8.953538895,8.468448154,24.772676982
1.140878394,1.188735502,1.159000039,1.152980066,40.264747620,9.215338707,8.728757767,24.444348607
1.151444734,1.190808731,1.159000039,1.154173607,40.369464874,9.459684372,8.983503554,24.378841205
1.161881024,1.192650360,1.159000039,1.168133371,40.474185944,9.721484184,9.240707842,24.663230368
1.172366896,1.194294149,1.139999986,1.173272329,40.578907013,9.983283043,9.499513449,24.704585404
1.182875253,1.195733431,1.139999986,1.169397438,40.701076508,10.245082855,9.759362611,24.497816348
1.193359955,1.196961671,1.159000039,1.157706603,40.805797577,10.489428520,10.013808424,24.078332278
1.203864217,1.197983839,1.120999932,1.139630242,40.927970886,10.733775139,10.264734422,23.484717516
1.214372733,1.198797560,0.835999966,1.098175337,41.050144196,10.960667610,10.507284148,22.251838829
1.224871983,1.199401793,0.569999993,1.010107997,41.172317505,11.152653694,10.732211209,19.744743419
1.235708861,1.199806495,0.398999989,0.895701767,41.294490814,11.292280197,10.927408941,16.525267267
1.246597215,1.199989029,0.455999970,0.788506284,41.416664124,11.397000313,11.091073012,13.516128245
1.257512461,1.199946527,0.379999995,0.696329640,41.538837433,11.466813087,11.222027612,10.932364497
1.267959579,1.199694406,0.417999983,0.618152640,41.661010742,11.519172668,11.325589927,8.743914238
1.278484747,1.199231313,0.493999988,0.539290357,41.783184052,11.554080009,11.405224305,6.545864816
1.288966550,1.198561638,0.379999995,0.478847193,41.905353546,11.571533203,11.463187021,4.862378643
1.299412623,1.197687364,0.417999983,0.438920415,42.027526855,11.588986397,11.507031178,3.748178681
1.309922938,1.196599428,0.417999983,0.401445663,42.149700165,11.606439590,11.541677440,2.704915572
1.320670846,1.195271035,0.361000001,0.376407093,42.289329529,11.606439590,11.564248632,2.008087388
1.331524697,1.193708278,0.398999989,0.361990753,42.411499023,11.623892784,11.585036077,1.603870987
1.341889808,1.192008597,0.361000001,0.342836346,42.533672333,11.623892784,11.598578589,1.072237443
1.352484534,1.190062268,0.437000006,0.328909099,42.655845642,11.623892784,11.607401205,0.686079782
1.363162709,1.187887169,0.342000008,0.320102501,42.778018951,11.623892784,11.613148923,0.441836004
1.374068541,1.185444926,0.379999995,0.314388818,42.900192261,11.623892784,11.616893421,0.283365771
1.384994387,1.182774943,0.323000014,0.310899462,43.022365570,11.623892784,11.619332870,0.186528800
1.395507057,1.179995452,0.455999970,0.308693990,43.144538879,11.623892784,11.620922112,0.125304012
1.405884860,1.177049633,0.417999983,0.307117776,43.266712189,11.623892784,11.621957464,0.081586468
1.416632378,1.173787870,0.361000001,0.306037185,43.388885498,11.623892784,11.622631970,0.051629030
1.427522365,1.170264495,0.379999995,0.305396002,43.528511047,11.623892784,11.623071395,0.033838257
1.437877734,1.166710800,0.474999994,0.304996278,43.650684357,11.623892784,11.623357669,0.022742440
1.448370008,1.162908627,0.284999996,0.315235047,43.772857666,11.623892784,11.623544170,0.304055498
1.458874140,1.158899653,0.417999983,0.321969761,43.895030975,11.641345978,11.629748535,0.486746680
1.469452520,1.154658276,0.323000014,0.315789553,44.017204285,11.641345978,11.633790527,0.315340448
1.480051095,1.150204184,0.455999970,0.311861307,44.139377594,11.641345978,11.636423786,0.206366981
1.490441341,1.145639588,0.342000008,0.309316316,44.261550903,11.641345978,11.638139290,0.135762717
1.500986827,1.140807094,0.379999995,0.307582140,44.383724213,11.641345978,11.639256899,0.087672266
1.511466076,1.135806499,0.437000006,0.306483518,44.505897522,11.641345978,11.639984994,0.057198613
1.522057119,1.130552436,0.342000008,0.305756007,44.628070831,11.641345978,11.640459330,0.037021866
1.532608853,1.125118733,0.379999995,0.295451655,44.750240326,11.641345978,11.640768349,-0.246284802
1.543623901,1.119235423,0.398999989,0.288247843,44.872413635,11.623892784,11.634886802,-0.441992447
1.554546592,1.113189688,0.437000006,0.293766456,45.012042999,11.623892784,11.631055118,-0.288849527
1.565578235,1.106870783,0.417999983,0.307553129,45.134216309,11.623892784,11.628558870,0.091003442
1.576544292,1.100378624,0.361000001,0.305736675,45.256385803,11.641345978,11.633015489,0.039363225
1.586896533,1.094058098,0.303999990,0.295069037,45.378559113,11.623892784,11.629836004,-0.252581135
1.597397911,1.087457353,0.361000001,0.298315995,45.500732422,11.623892784,11.627764646,-0.162547859
1.607972941,1.080618945,0.474999994,0.300378216,45.622905731,11.623892784,11.626415208,-0.105352509
1.618553774,1.073585797,0.437000006,0.301723124,45.745079041,11.623892784,11.625536081,-0.068052049
1.629447915,1.066146094,0.455999970,0.302594153,45.884704590,11.623892784,11.624963352,-0.043893141
1.639950660,1.058784491,0.398999989,0.303116913,46.006877899,11.623892784,11.624590233,-0.029382506
