t,tau_cmd,tau_meas,tau_pred,q,dq_raw,dq_filt,ddq
0.527001559,1.454732890,1.406000018,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.537476462,1.463855783,1.444000006,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.547958064,1.471969034,1.444000006,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.558473375,1.479082009,1.444000006,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.569015547,1.485176210,1.481999874,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.579449200,1.490181195,1.444000006,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.590095614,1.494232037,1.501000047,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.600568817,1.497173210,1.444000006,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.610947679,1.499064612,1.481999874,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.621498290,1.499941910,1.481999874,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.632032382,1.499765720,1.481999874,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.643150458,1.498439582,1.481999874,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.654204758,1.495961192,1.444000006,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.665002670,1.492425515,1.481999874,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.675449366,1.487958780,1.481999874,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.685979592,1.482418344,1.462999940,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.696456606,1.475875508,1.444000006,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.706977339,1.468275719,1.462999940,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.717486367,1.459659607,1.481999874,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.728073209,1.449950181,1.444000006,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.738547060,1.439334274,1.462999940,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.749294691,1.427404194,1.424999952,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.759972869,1.414519842,1.406000018,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.770455221,1.400880843,1.406000018,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.781124437,1.386000377,1.386999965,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.791455963,1.370641079,1.368000031,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.801948762,1.354096257,1.368000031,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.812541981,1.336437928,1.386999965,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.822954902,1.318156883,1.348999977,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.833454814,1.298809059,1.348999977,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.843988524,1.278490179,1.292000055,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.854472894,1.257376721,1.273000002,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.864975586,1.235351105,1.254000068,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.876043370,1.211209320,1.234999895,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.886519745,1.187493902,1.254000068,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.896956685,1.163049168,1.197000027,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.907448135,1.137670314,1.177999973,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.918007085,1.111329629,1.139999986,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.928487702,1.084410400,1.101999998,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.938984554,1.056695378,1.101999998,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.949542893,1.028076178,1.082999945,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.961319697,0.995301151,1.044999957,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.972044560,0.964694393,1.026000023,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.982582968,0.933936933,0.987999976,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
0.994281919,0.899025936,0.949999988,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.005222692,0.865673579,0.911999941,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.015988632,0.832215173,0.893000007,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.026468502,0.799060426,0.854999959,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.036962055,0.765307014,0.817000031,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.047538602,0.730748103,0.759999990,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.058039284,0.695926255,0.759999990,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.068511138,0.660717299,0.703000009,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.079001727,0.624986505,0.646000028,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.089678905,0.588174249,0.588999987,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.100689591,0.549768864,0.607999980,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.111565207,0.511421220,0.550999999,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.122010211,0.474231890,0.532000005,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.132553429,0.436361543,0.493999988,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.143048056,0.398361434,0.437000006,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.153527972,0.360138043,0.398999989,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.164148522,0.321146961,0.379999995,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.175134331,0.280574510,0.323000014,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.186188709,0.239533003,0.303999990,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.196954675,0.199384309,0.246999994,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.207581544,0.159611066,0.227999985,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.217941209,0.120728069,0.171000004,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.228435125,0.081257868,0.151999995,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.238957537,0.041623761,0.113999993,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.250317900,-0.001198455,0.075999998,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.261062734,-0.041700151,0.037999999,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.271638892,-0.081536494,0.000000000,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.282554859,-0.122592040,-0.037999999,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.292997455,-0.161781279,-0.056999996,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.303583731,-0.201395858,-0.113999993,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.314110748,-0.240647374,-0.133000001,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.324610125,-0.279628077,-0.151999995,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.335013994,-0.318062222,-0.208999991,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.345480704,-0.356509038,-0.246999994,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.355932335,-0.394654325,-0.303999990,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.366474248,-0.432853204,-0.323000014,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.376958477,-0.470541769,-0.379999995,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.387501446,-0.508112009,-0.437000006,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.398072508,-0.545424180,-0.437000006,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.408454826,-0.581695581,-0.474999994,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.419018084,-0.618192510,-0.532000005,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.429475469,-0.653894565,-0.550999999,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.440127353,-0.689796158,-0.607999980,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.450491552,-0.724253850,-0.664999962,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.461259963,-0.759534600,-0.664999962,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.472202003,-0.794814253,-0.722000003,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.482985740,-0.828995551,-0.740999937,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.493432022,-0.861526847,-0.778999984,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.503961456,-0.893716113,-0.797999978,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.514500995,-0.925309522,-0.854999959,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.524998028,-0.956130256,-0.893000007,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.535434526,-0.986113604,-0.911999941,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.546029272,-1.015857565,-0.949999988,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.556572749,-1.044742621,-0.949999988,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.566980479,-1.072536419,-0.987999976,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.577460565,-1.099781928,-1.026000023,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.588024775,-1.126473935,-1.064000010,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.598482510,-1.152114891,-1.082999945,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.609033663,-1.177178307,-1.120999932,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.619551684,-1.201339188,-1.139999986,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.630048518,-1.224614510,-1.139999986,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.640742007,-1.247449430,-1.177999973,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.651460198,-1.269432981,-1.197000027,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.661927517,-1.290013086,-1.215999961,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.672459273,-1.309818864,-1.254000068,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.682918637,-1.328580345,-1.254000068,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
1.693457092,-1.346555202,-1.273000002,0.000000000,23.649211884,0.000000000,0.000000000,0.000000000
