t,tau_cmd,tau_meas,tau_pred,q,dq_raw,dq_filt,ddq
0.531385142,1.010825454,0.968999982,0.000000000,38.205257416,0.000000000,0.000000000,0.000000000
0.542264283,1.023873849,0.968999982,0.000000000,38.205257416,0.000000000,0.000000000,0.000000000
0.552807877,1.036109009,0.987999976,0.000000000,38.205257416,0.000000000,0.000000000,0.000000000
0.563510316,1.048109946,1.006999969,0.010032718,38.205257416,0.000000000,0.000000000,0.275379817
0.574404967,1.059888287,1.026000023,0.166563430,38.205257416,0.017453292,0.006054216,0.740268340
0.585238830,1.071157687,1.026000023,0.210227143,38.205257416,0.034906585,0.016062555,1.936084280
0.595770409,1.081684522,0.949999988,0.301340257,38.205257416,0.104719758,0.046816056,4.428758471
0.606293266,1.091776908,1.006999969,0.413682044,38.205257416,0.226892799,0.109281261,7.495650468
0.616816033,1.101439687,1.006999969,0.520453449,38.222709656,0.383972436,0.204566417,10.400879011
0.627275197,1.110614670,1.064000010,0.613057081,38.222709656,0.558505356,0.327341119,12.909885275
0.637701857,1.119331489,1.044999957,0.682141102,38.240165710,0.750491560,0.474123977,14.766908246
0.648209433,1.127678549,1.064000010,0.735049981,38.257617950,0.942477822,0.636587038,16.175764717
0.658789994,1.135636598,1.026000023,0.793219160,38.275070190,1.151917338,0.815345340,17.724654169
0.669326180,1.143112418,1.082999945,0.845332695,38.292522430,1.378810167,1.010800596,19.102867304
0.679826377,1.150114151,1.082999945,0.879830182,38.309978485,1.605702877,1.217160908,19.994639161
0.690324043,1.156663829,1.082999945,0.912965385,38.327430725,1.832595706,1.430643560,20.847116359
0.700820753,1.162760095,1.064000010,0.947369294,38.362335205,2.076941729,1.654832130,21.731557557
0.711279634,1.168381670,1.082999945,0.968896457,38.397243500,2.321287870,1.886012979,22.260687847
0.721795423,1.173576024,1.101999998,0.982727554,38.414695740,2.565634012,2.121760619,22.577355311
0.732295511,1.178302568,1.120999932,1.002524005,38.449604034,2.809980154,2.360490915,23.056964152
0.742848868,1.182588007,1.101999998,1.033387832,38.484508514,3.071779490,2.607223424,23.838214797
0.753222210,1.186344308,1.159000039,1.038100721,38.536869049,3.333578825,2.859182329,23.900273862
0.763830288,1.189716525,1.101999998,1.036726702,38.571777344,3.577924967,3.108500511,23.795963772
0.774360720,1.192593603,1.120999932,1.057837297,38.624137878,3.839724302,3.362148168,24.307658867
0.784817720,1.194985659,1.082999945,1.072108910,38.659042358,4.101523876,3.618623570,24.630881089
0.795261327,1.196911279,1.139999986,1.075277130,38.711402893,4.363323212,3.876945744,24.648842094
0.805827704,1.198387501,1.101999998,1.078818487,38.781215668,4.625122547,4.136474079,24.676722865
0.816328126,1.199383575,1.139999986,1.086203341,38.833576202,4.886921883,4.396790181,24.809890197
0.826833300,1.199909930,1.139999986,1.089240763,38.885936737,5.148721218,4.657620789,24.823591015
0.837600398,1.199961184,1.159000039,1.100140033,38.955749512,5.427973747,4.924841611,25.051378314
0.848334345,1.199520304,1.159000039,1.115853364,39.025562286,5.707226753,5.196236170,25.410187963
0.858832811,1.198614098,1.120999932,1.129828796,39.095375061,5.969026089,5.464302328,25.722184510
0.869328430,1.197238954,1.120999932,1.137655326,39.165187836,6.248278618,5.736248826,25.864368417
0.879725030,1.195414811,1.159000039,1.130661054,39.235000610,6.510077953,6.004675465,25.600688561
0.890210418,1.193110113,1.139999986,1.126853354,39.304813385,6.771877289,6.270803219,25.425088333
0.900837867,1.190298624,1.120999932,1.127871959,39.392082214,7.051130295,6.541483874,25.380745247
0.911418313,1.187025091,1.101999998,1.124708963,39.479347229,7.312929630,6.809083767,25.222447731
0.922459937,1.183105454,1.139999986,1.130699277,39.566612244,7.609635353,7.086779920,25.312695068
0.933382427,1.178723888,1.159000039,1.153827507,39.653881073,7.888888359,7.365016116,25.873202688
0.943763540,1.174096373,1.159000039,1.154564929,39.741146088,8.150687218,7.637550512,25.820646492
0.954355139,1.168911728,1.177999973,1.140795629,39.845867157,8.412487030,7.906361284,25.370901837
