t,tau_cmd,tau_meas,tau_pred,q,dq_raw,dq_filt,ddq
3.270286731,0.212780979,0.303999990,0.444885364,7.365289211,9.093165398,9.093165398,-2.805981947
3.281331575,0.175802783,0.227999985,0.390074867,7.470009327,9.005898476,9.062173765,-4.340551757
3.292170949,0.139345604,0.246999994,0.305070314,7.557275772,8.883726120,8.998800567,-6.703441877
3.303283610,0.101833686,0.171000004,0.247754607,7.661995411,8.761552811,8.914545328,-8.250425272
3.314250969,0.064713529,0.171000004,0.198991632,7.749261856,8.639379501,8.816824014,-9.537574000
3.325322111,0.027179113,0.094999999,0.145151851,7.836528301,8.499752998,8.704220655,-10.953488226
3.336270654,-0.009965980,0.094999999,0.098327509,7.923794746,8.342674255,8.575822483,-12.150983497
3.347289274,-0.047339104,0.037999999,0.068146078,8.011061668,8.185594559,8.437238466,-12.860696412
3.358331893,-0.084747508,0.037999999,0.034730792,8.098327637,8.028514862,8.292085966,-13.655672455
3.369316619,-0.121877896,0.000000000,-0.000562944,8.185594559,7.853981495,8.136499260,-14.492805972
3.380268531,-0.158780370,-0.018999999,-0.033152976,8.272860527,7.679448605,7.974184081,-15.245048281
3.391297646,-0.195789043,-0.094999999,-0.063192092,8.342674255,7.487462521,7.801331692,-15.912532635
3.402418103,-0.232911366,-0.094999999,-0.101279771,8.412487030,7.295476437,7.621684238,-16.802859915
3.413326487,-0.269102276,-0.151999995,-0.152481699,8.499752998,7.086036682,7.431456463,-18.056832420
3.424210765,-0.304958112,-0.189999998,-0.178784587,8.569566727,6.859143734,7.228207562,-18.583515179
3.435321109,-0.341260576,-0.208999991,-0.208325130,8.639379501,6.649704456,7.022760235,-19.200435479
3.446337438,-0.376923475,-0.266000003,-0.246947380,8.709193230,6.405358315,6.803498535,-20.061959514
3.457315258,-0.412098006,-0.266000003,-0.283146191,8.761552811,6.178465366,6.581526704,-20.851089568
3.468306139,-0.446916672,-0.323000014,-0.318388567,8.831365585,5.916666031,6.345410688,-21.597091350
3.479315930,-0.481362550,-0.342000008,-0.354715564,8.883726120,5.672319889,6.106371858,-22.370888617
3.490315648,-0.515311139,-0.379999995,-0.406156694,8.936085701,5.393067360,5.853051692,-23.561461673
3.501214269,-0.548456255,-0.417999983,-0.437276305,8.988445282,5.113814831,5.590522009,-24.160030861
3.512292954,-0.581615076,-0.455999970,-0.468784408,9.040805817,4.834561825,5.322053270,-24.763108953
3.523305028,-0.614009088,-0.474999994,-0.508951871,9.093165398,4.537856102,5.043556559,-25.602915876
3.534301007,-0.645761875,-0.513000011,-0.547809474,9.128071785,4.241149902,4.758593002,-26.398024870
3.545061289,-0.676230027,-0.532000005,-0.598994415,9.162978172,3.944444180,4.469459378,-27.541389179
3.555629289,-0.705544681,-0.569999993,-0.614284827,9.197885513,3.630284786,4.171438200,-27.647295023
3.566854490,-0.735991902,-0.607999980,-0.624048071,9.232791901,3.316125631,3.867685844,-27.588591898
3.577794200,-0.764951719,-0.627000034,-0.665366910,9.250245094,3.001966238,3.560237574,-28.429124898
3.588784300,-0.793308018,-0.646000028,-0.698426982,9.267698288,2.670353651,3.244207683,-29.023676999
3.599762473,-0.820868859,-0.684000015,-0.731305978,9.302604675,2.338741302,2.922643899,-29.606883936
3.610834412,-0.847864033,-0.703000009,-0.772074765,9.302604675,1.989675403,2.591313121,-30.405079631
3.621768385,-0.873707545,-0.740999937,-0.796277109,9.320057869,1.640609503,2.253683962,-30.722010347
3.632948789,-0.899269919,-0.778999984,-0.832361723,9.337511063,1.291543603,1.911993203,-31.374576024
3.643845326,-0.923318835,-0.797999978,-0.857321449,9.337511063,0.925024509,1.561485007,-31.698848983
3.654855347,-0.946728043,-0.835999966,-0.838135958,9.337511063,0.593411922,1.217687323,-30.766835557
3.665851387,-0.969191896,-0.835999966,-0.808933860,9.337511063,0.279252678,0.884415319,-29.559793111
3.676750469,-0.990533320,-0.874000013,-0.760925363,9.320057869,0.000000000,0.570327527,-27.835734190
3.687759296,-1.011134727,-0.911999941,-0.714100586,9.320057869,-0.261799395,0.274809231,-26.166237259
3.698886759,-1.030962599,-0.930999994,-1.075077052,9.302604675,-0.523598790,-0.008734267,-25.349316457
3.709823597,-1.049456545,-0.949999988,-1.059292009,9.302604675,-0.785398185,-0.284555649,-24.590333553
3.720871204,-1.067118988,-0.968999982,-1.041768193,9.285151482,-1.029744267,-0.549199016,-23.794019883
3.731763090,-1.083513341,-0.987999976,-1.043697826,9.267698288,-1.274090409,-0.806634106,-23.562631450
3.742788948,-1.099062728,-1.006999969,-1.046405190,9.232791901,-1.535889745,-1.065619098,-23.351781661
3.753720535,-1.113424804,-1.026000023,-1.038901932,9.215338707,-1.780235887,-1.319405305,-22.854417793
3.764857763,-1.126963172,-1.044999957,-1.029668209,9.180432320,-2.024581909,-1.569838962,-22.311248163
3.775791762,-1.139167559,-1.044999957,-1.029922800,9.162978172,-2.251474619,-1.811912380,-22.049011508
3.786853178,-1.150406352,-1.064000010,-1.039135381,9.128071785,-2.495820761,-2.054792924,-22.042319184
3.797853502,-1.160467216,-1.082999945,-1.055511265,9.093165398,-2.740166903,-2.298193954,-22.240113280
3.808757716,-1.169332353,-1.101999998,-1.061709653,9.058259010,-2.984513044,-2.541930628,-22.146179560
3.819878983,-1.177229080,-1.120999932,-1.058658462,9.005898476,-3.228859186,-2.785883746,-21.787214482
3.830872044,-1.183890942,-1.101999998,-1.069953816,8.970992088,-3.455751896,-3.023778097,-21.845697943
3.841765250,-1.189364178,-1.120999932,-1.075365608,8.918632507,-3.700098038,-3.263963712,-21.733199841
3.852760928,-1.193744742,-1.120999932,-1.075035596,8.883726120,-3.926990747,-3.499428536,-21.461585627
3.863854694,-1.196995156,-1.139999986,-1.084811176,8.831365585,-4.171337128,-3.738047522,-21.475755248
3.874788690,-1.199046482,-1.120999932,-1.080609450,8.779006004,-4.398229599,-3.972501999,-21.094429294
3.885964507,-1.199958979,-1.139999986,-1.090680048,8.709193230,-4.625122547,-4.204271104,-21.124671148
3.896666647,-1.199709847,-1.139999986,-1.109507756,8.656832695,-4.852015495,-4.434308510,-21.407533410
3.907695835,-1.198303827,-1.139999986,-1.111995255,8.587019920,-5.096361637,-4.669427465,-21.216961984
3.918691936,-1.195742052,-1.159000039,-1.113266072,8.534660339,-5.323254108,-4.901624898,-20.994813067
3.929726053,-1.192009672,-1.139999986,-1.117361372,8.464846611,-5.550147057,-5.131938517,-20.855618870
3.940720103,-1.187137027,-1.139999986,-1.114663067,8.395033836,-5.777040005,-5.361037333,-20.523294779
3.951711517,-1.181118955,-1.139999986,-1.105335209,8.325220108,-5.986479282,-5.583154337,-20.008958093
3.962696729,-1.173964597,-1.120999932,-1.101446916,8.255407333,-6.195919037,-5.800769193,-19.655354103
3.973707259,-1.165657382,-1.139999986,-1.091343549,8.185594559,-6.405358315,-6.015480605,-19.127062085
3.984726171,-1.156212922,-1.101999998,-1.076654903,8.098327637,-6.597344398,-6.222121434,-18.476491782
3.995795063,-1.145595806,-1.120999932,-1.070934477,8.028514862,-6.789330959,-6.423558003,-18.088451732
4.006812396,-1.133913965,-1.101999998,-1.071073052,7.941247940,-6.981317043,-6.621638364,-17.871875783
4.017840807,-1.121118493,-1.101999998,-1.064781155,7.853981495,-7.173303127,-6.817554427,-17.473622598
4.028799700,-1.107323935,-1.082999945,-1.052913613,7.784168243,-7.347836018,-7.005876554,-16.924208919
4.039807732,-1.092397321,-1.082999945,-1.049569396,7.696901798,-7.522368908,-7.189301626,-16.624247308
4.050676270,-1.076621668,-1.064000010,-1.038313362,7.609635353,-7.696901798,-7.369568763,-16.101307894
4.061697155,-1.059586869,-1.044999957,-1.020258412,7.504915714,-7.853981495,-7.541601203,-15.392902458
4.072682477,-1.041583223,-1.026000023,-1.012156224,7.417649269,-8.011061668,-7.708323554,-14.975329856
4.083736607,-1.022452610,-1.006999969,-0.998301557,7.330382824,-8.168141365,-7.871621451,-14.396892180
4.094783310,-1.002337138,-0.987999976,-0.984773109,7.243116379,-8.307766914,-8.026512442,-13.837153533
